"Plasma_lipid","Intestinal_ba","bicor","adj_pval"
"TG.56.1.FA18.1","T-3a7k",0.0929846927178384,0.894836750479316
"TG.56.10.FA18.2","T-3a7k",0.143048596698434,0.749073534776935
"TG.56.2.FA16.0","T-3a7k",0.0717880108817794,0.946744297731423
"TG.56.2.FA18.0","T-3a7k",-0.0309639099974176,1
"TG.56.2.FA20.0","T-3a7k",-0.0537826112866872,0.986455304418691
"TG.56.2.FA20.1","T-3a7k",-0.0287425362649748,1
"TG.56.3.FA16.0","T-3a7k",0.195424869918218,0.650063294667402
"TG.56.3.FA18.0","T-3a7k",-0.0680266544270907,0.955334714658654
"TG.56.3.FA18.1","T-3a7k",-0.233497712040918,0.478823137205629
"TG.56.3.FA18.2","T-3a7k",0.112154470633195,0.84200330299272
"TG.56.3.FA20.0","T-3a7k",0.168292371783287,0.684231403687732
"TG.56.3.FA20.1","T-3a7k",-0.203451887205744,0.569017129207664
"TG.56.3.FA20.2","T-3a7k",-0.0927331646328202,0.898628001693422
"TG.56.4.FA16.0","T-3a7k",-0.177912133754902,0.679975915166235
"TG.56.4.FA18.0","T-3a7k",0.0282926181139718,1
"TG.56.4.FA18.1","T-3a7k",-0.0435470868296555,1
"TG.56.4.FA18.2","T-3a7k",0.060533424156589,0.971181564255448
"TG.56.4.FA20.1","T-3a7k",0.143423920473289,0.748032066665966
"TG.56.4.FA20.2","T-3a7k",-0.302534324016761,0.298835312465351
"TG.56.4.FA20.3","T-3a7k",-0.0111446906832593,1
"TG.56.4.FA20.4","T-3a7k",0.136171776537689,0.891499966773656
"TG.56.4.FA22.4","T-3a7k",1,NA
"TG.56.5.FA16.0","T-3a7k",-0.0362213132444754,1
"TG.56.5.FA18.0","T-3a7k",0.171549377581077,0.689676918515999
"TG.56.5.FA18.1","T-3a7k",-0.0353988554922246,1
"TG.56.5.FA18.2","T-3a7k",0.158568497656394,0.713559264602246
"TG.56.5.FA20.1","T-3a7k",0.210633230285778,0.615412306402266
"TG.56.5.FA20.2","T-3a7k",0.104198877661435,0.865832968999436
"TG.56.5.FA20.3","T-3a7k",-0.123408920347115,0.81132217698097
"TG.56.5.FA20.4","T-3a7k",0.175033261533716,0.671951753957094
"TG.56.5.FA22.4","T-3a7k",-0.0694099040878585,0.954806054557909
"TG.56.5.FA22.5","T-3a7k",0.260081655708252,0.50813152512621
"TG.56.6.FA16.0","T-3a7k",0.236621232672394,0.500314233173222
"TG.56.6.FA18.0","T-3a7k",0.17716894008026,0.690162613248107
"TG.56.6.FA18.1","T-3a7k",0.168109562462135,0.677062671271458
"TG.56.6.FA18.2","T-3a7k",0.200159678937204,0.59630403455286
"TG.56.6.FA18.3","T-3a7k",-0.0686941323697345,0.977568409728103
"TG.56.6.FA20.2","T-3a7k",0.0916354912696966,0.952761307498095
"TG.56.6.FA20.3","T-3a7k",0.109589036556762,0.851343732322057
"TG.56.6.FA20.4","T-3a7k",0.228945115493556,0.501396565760813
"TG.56.6.FA20.5","T-3a7k",0.0478415724139213,1
"TG.56.6.FA22.4","T-3a7k",0.075875410778151,0.938159637354048
"TG.56.6.FA22.5","T-3a7k",0.154411996662413,0.717022193259069
"TG.56.6.FA22.6","T-3a7k",0.217667707749415,0.544881355110322
"TG.56.7.FA16.0","T-3a7k",0.241146336926645,0.467663728919362
"TG.56.7.FA16.1","T-3a7k",0.245417705851301,0.587549634889723
"TG.56.7.FA18.0","T-3a7k",0.0911737983344517,0.914364355613867
"TG.56.7.FA18.1","T-3a7k",0.243720368769897,0.451420295649723
"TG.56.7.FA18.2","T-3a7k",0.191195786753664,0.651827869208757
"TG.56.7.FA18.3","T-3a7k",-0.156883304981196,0.736229655076126
"TG.56.7.FA20.3","T-3a7k",0.163449731599258,0.769125298076465
"TG.56.7.FA20.4","T-3a7k",0.264386379575253,0.403182878512306
"TG.56.7.FA20.5","T-3a7k",0.187020790445183,0.637005043349999
"TG.56.7.FA22.4","T-3a7k",0.106818104238562,0.959313707185934
"TG.56.7.FA22.5","T-3a7k",0.155114925542469,0.715238631799909
"TG.56.7.FA22.6","T-3a7k",0.2541375239736,0.421469506986825
"TG.56.8.FA16.0","T-3a7k",0.140952754648099,0.755644051402449
"TG.56.8.FA16.1","T-3a7k",0.206604022785844,0.605743150795301
"TG.56.8.FA18.1","T-3a7k",0.191005792527025,0.605688750033028
"TG.56.8.FA18.2","T-3a7k",0.309947587889573,0.292554556352024
"TG.56.8.FA18.3","T-3a7k",0.18105746190235,0.653530525410456
"TG.56.8.FA20.4","T-3a7k",0.312968398818929,0.274773879674144
"TG.56.8.FA20.5","T-3a7k",0.272353577097334,0.382368725039927
"TG.56.8.FA22.5","T-3a7k",0.0107468746564797,1
"TG.56.8.FA22.6","T-3a7k",0.223403416718036,0.50827205777991
"TG.56.9.FA18.3","T-3a7k",0.29974018149002,0.541071596785696
"TG.56.9.FA20.4","T-3a7k",0.19617166136986,0.806799489053958
"TG.56.9.FA20.5","T-3a7k",0.369660046944248,0.236978905629624
"TG.56.9.FA22.6","T-3a7k",0.14531160809018,0.78127413426898
"TG.57.10.FA22.6","T-3a7k",0,1
"TG.57.2.FA18.1","T-3a7k",0.121471120464953,0.816544663544285
"TG.57.3.FA18.2","T-3a7k",0.304681051351938,0.384442326301684
"TG.58.10.FA18.2","T-3a7k",0.425754167545661,0.126467342269755
"TG.58.10.FA20.4","T-3a7k",0.122611139221127,0.901681963980852
"TG.58.10.FA20.5","T-3a7k",0.0940838824922157,0.977568409728103
"TG.58.10.FA22.5","T-3a7k",-0.0742315904354664,1
"TG.58.10.FA22.6","T-3a7k",0.171356876669938,0.7216420886267
"TG.58.2.FA18.1","T-3a7k",0.132112736994805,0.799243584679089
"TG.58.3.FA18.1","T-3a7k",-0.0522608338758172,0.989955253853313
"TG.58.5.FA18.1","T-3a7k",-0.255593111684391,0.428132446642252
"TG.58.6.FA16.0","T-3a7k",0.0815808742413844,1
"TG.58.6.FA18.0","T-3a7k",-0.141253053952859,0.965590469706657
"TG.58.6.FA18.1","T-3a7k",0.155373449522042,0.740647677241296
"TG.58.6.FA20.4","T-3a7k",0.00834019973891208,1
"TG.58.6.FA22.4","T-3a7k",-0.0838710856024136,0.923792457497254
"TG.58.6.FA22.5","T-3a7k",-0.02742168692217,1
"TG.58.7.FA16.0","T-3a7k",0.0558028465224066,1
"TG.58.7.FA18.0","T-3a7k",-0.102548811000509,0.942924237010712
"TG.58.7.FA18.1","T-3a7k",0.260120872780447,0.436656367290254
"TG.58.7.FA18.2","T-3a7k",-0.0490375085277791,1
"TG.58.7.FA20.4","T-3a7k",0.155548034278232,0.82309001640431
"TG.58.7.FA22.4","T-3a7k",-0.168893610780227,0.813165826170202
"TG.58.7.FA22.5","T-3a7k",0.163375825538985,0.698378276219565
"TG.58.7.FA22.6","T-3a7k",0.172592278288254,0.67149892357832
"TG.58.8.FA18.1","T-3a7k",0.273742637447562,0.368985720623841
"TG.58.8.FA18.2","T-3a7k",0.0557750992723813,1
"TG.58.8.FA20.3","T-3a7k",0.141839648513698,0.916370776166411
"TG.58.8.FA20.4","T-3a7k",0.15998780843216,0.780778274151219
"TG.58.8.FA22.5","T-3a7k",0.182827002776032,0.666824460749701
"TG.58.8.FA22.6","T-3a7k",0.266315122565009,0.387154301994296
"TG.58.9.FA18.1","T-3a7k",0.0840021456562483,0.914814319863303
"TG.58.9.FA18.2","T-3a7k",0.108437649259808,0.896194516821191
"TG.58.9.FA20.4","T-3a7k",0.056222898925816,1
"TG.58.9.FA22.5","T-3a7k",0.123401771090544,0.875629670022337
"TG.58.9.FA22.6","T-3a7k",0.20939836436394,0.580441332974298
"TG.60.10.FA22.5","T-3a7k",0.476689786357886,0.388508387321755
"TG.60.10.FA22.6","T-3a7k",-0.109106848016565,0.949811899160593
"TG.60.11.FA22.5","T-3a7k",0.0285820482252857,1
"TG.60.11.FA22.6","T-3a7k",0.0138160559973386,1
"TG.60.12.FA22.6","T-3a7k",-0.0417514649585367,1
"CE.12.0","T-a-MCA",0.549480085909749,0.0130088779743959
"CE.14.0","T-a-MCA",0.548513501341646,0.0131786189024265
"CE.14.1","T-a-MCA",0.453246969564454,0.0599511484908926
"CE.15.0","T-a-MCA",0.576040150442629,0.00753792511514151
"CE.16.0","T-a-MCA",0.655228823441713,0.00109085017366947
"CE.16.1","T-a-MCA",0.687856471229765,0.000488285890432354
"CE.17.0","T-a-MCA",0.614298753213462,0.00308934562122352
"CE.18.0","T-a-MCA",0.643143218504632,0.00154424546950556
"CE.18.1","T-a-MCA",0.683895098539276,0.00052592527943628
"CE.18.2","T-a-MCA",0.563982594779845,0.00945420656290005
"CE.18.3","T-a-MCA",0.5558081956893,0.0112292860359079
"CE.18.4","T-a-MCA",0.195769188206028,0.592634972647484
"CE.20.0","T-a-MCA",0.144104592320242,0.746031707366375
"CE.20.1","T-a-MCA",0.275054584893593,0.365700752867172
"CE.20.2","T-a-MCA",0.626176911477676,0.00226686040604394
"CE.20.3","T-a-MCA",0.657535764742142,0.00104486836863764
"CE.20.4","T-a-MCA",0.661677573409851,0.000948925252489712
"CE.20.5","T-a-MCA",0.0669785896876911,0.955334714658654
"CE.22.0","T-a-MCA",0.479417244313981,0.0415436602190804
"CE.22.1","T-a-MCA",0.370590115938271,0.16313797603565
"CE.22.2","T-a-MCA",0.337611617570137,0.224602663955568
"CE.22.4","T-a-MCA",0.205959664118728,0.561477791715038
"CE.22.5","T-a-MCA",0.506774177581758,0.0275377294489329
"CE.22.6","T-a-MCA",0.563812894418609,0.00948248569439416
"CE.24.0","T-a-MCA",0.318536453314529,0.262445206161267
"CE.24.1","T-a-MCA",0.212727467839016,0.541323498928995
"Cer.d18.0.22.0","T-a-MCA",1,NA
"Cer.d18.0.24.0","T-a-MCA",NA,NA
"Cer.d18.0.24.1","T-a-MCA",0.276853550236864,0.5558330733154
"Cer.d18.0.26.1","T-a-MCA",-1,NA
"Cer.d18.1.14.0","T-a-MCA",1,NA
"Cer.d18.1.16.0","T-a-MCA",0.696244828218369,0.000359767726572222
"Cer.d18.1.18.0","T-a-MCA",0.562439819314336,0.783658850919218
"Cer.d18.1.20.0","T-a-MCA",0.623281522704618,0.00750498415508788
"Cer.d18.1.22.0","T-a-MCA",0.605778940346467,0.00378768758902616
"Cer.d18.1.22.1","T-a-MCA",0.636060436985651,0.00317191820222293
"Cer.d18.1.24.0","T-a-MCA",0.342153188821702,0.21579106269563
"Cer.d18.1.24.1","T-a-MCA",0.486686837298619,0.037448298396796
"DG.12.0_18.0","T-a-MCA",0.331123099888602,1
"DG.12.0_18.1","T-a-MCA",NA,NA
"DG.12.0_18.2","T-a-MCA",0.621536530370672,0.0906354278069537
"DG.14.0_16.0","T-a-MCA",0.0357713048365097,1
"DG.14.0_16.1","T-a-MCA",NA,NA
"DG.14.0_18.1","T-a-MCA",-0.170645307520598,0.922209179140693
"DG.14.0_18.2","T-a-MCA",NA,NA
"DG.14.0_20.0","T-a-MCA",0.275491129156636,0.690219513823995
"DG.14.1_16.0","T-a-MCA",NA,NA
"DG.14.1_18.1","T-a-MCA",NA,NA
"DG.15.0_18.1","T-a-MCA",NA,NA
"DG.16.0_16.0","T-a-MCA",0.0804827411705272,0.923306966218394
"DG.16.0_16.1","T-a-MCA",0.567735730325349,0.0966772806099638
"DG.16.0_18.0","T-a-MCA",-0.00412776078558136,1
"DG.16.0_18.1","T-a-MCA",0.492727277535465,0.0343214465610583
"DG.16.0_18.2","T-a-MCA",-0.321532856190135,0.310016800540459
"DG.16.0_18.3","T-a-MCA",NA,NA
"DG.16.0_20.3","T-a-MCA",NA,NA
"DG.16.0_20.4","T-a-MCA",-0.746511847217337,0.593247969378938
"DG.16.0_22.6","T-a-MCA",-0.499326957284288,0.832227132362234
"DG.16.1_16.1","T-a-MCA",-0.111646980069704,1
"DG.16.1_18.0","T-a-MCA",NA,NA
"DG.16.1_18.1","T-a-MCA",0.464573595897905,0.0663630268579177
"DG.16.1_18.2","T-a-MCA",0.265231153176609,0.615057726965438
"DG.16.1_22.6","T-a-MCA",NA,NA
"DG.18.0_18.1","T-a-MCA",0.578140665912348,0.0131756484931013
"DG.18.0_18.2","T-a-MCA",-0.165681908738194,0.857542655919715
"DG.18.0_22.6","T-a-MCA",NA,NA
"DG.18.1_18.1","T-a-MCA",0.582964475394919,0.00635856331785896
"DG.18.1_18.2","T-a-MCA",-0.227326801504875,0.497074359449625
"DG.18.1_20.1","T-a-MCA",0.183425158599047,0.992873096389416
"DG.18.1_20.2","T-a-MCA",NA,NA
"DG.18.1_20.3","T-a-MCA",0.228799268520007,0.831305765585848
"DG.18.1_20.4","T-a-MCA",0.455194923420477,0.390216271405914
"DG.18.1_20.5","T-a-MCA",-0.104362503753643,1
"DG.18.1_22.6","T-a-MCA",-0.365515936074807,0.520617469008502
"DG.18.2_18.3","T-a-MCA",-0.0765148498219667,1
"DG.18.2_20.4","T-a-MCA",0.399471198686672,0.778108524505126
"DG.18.2_20.5","T-a-MCA",-0.239557988397767,0.900258693812219
"DG.18.2_22.5","T-a-MCA",-1,NA
"DG.18.2_22.6","T-a-MCA",-0.533892691660489,0.428363308241008
"DG.20.0_20.0","T-a-MCA",0.0743688273140122,0.935721669959061
"FA.12.0","T-a-MCA",0.277733067252782,0.35927476830883
"FA.14.0","T-a-MCA",0.294111042438007,0.317746405971204
"FA.14.1","T-a-MCA",0.397492424115134,0.123472835960081
"FA.15.0","T-a-MCA",0.341768161237111,0.216354141985168
"FA.16.0","T-a-MCA",0.393080454092003,0.129742985224053
"FA.16.1","T-a-MCA",0.364122175561978,0.174283263066168
"FA.17.0","T-a-MCA",0.368002559318265,0.167440189134236
"FA.18.0","T-a-MCA",0.450029342471493,0.0626808946542505
"FA.18.1","T-a-MCA",0.630327638972995,0.0020474403916804
"FA.18.2","T-a-MCA",-0.531624877847003,0.0182053972292004
"FA.18.3","T-a-MCA",-0.368329711304565,0.166839034093271
"FA.18.4","T-a-MCA",-0.534974798482063,0.0169346696298907
"FA.20.0","T-a-MCA",-0.121149514521387,0.816617481157788
"FA.20.1","T-a-MCA",0.153108277138439,0.721029579254021
"FA.20.2","T-a-MCA",-0.0750676317065789,0.933800413367142
"FA.20.3","T-a-MCA",0.301376482903117,0.301037320707959
"FA.20.4","T-a-MCA",0.0081038316459979,1
"FA.20.5","T-a-MCA",-0.0996768928110646,0.873812197739485
"FA.22.0","T-a-MCA",-0.190596658514826,0.60640300808471
"FA.22.1","T-a-MCA",-0.519984149134454,0.0219908306422936
"FA.22.2","T-a-MCA",0.153021284266296,0.721117203496725
"FA.22.4","T-a-MCA",-0.254648511353244,0.420127393115886
"FA.22.5","T-a-MCA",-0.312173924223962,0.276682153242238
"FA.22.6","T-a-MCA",-0.226162743988843,0.500016160028834
"FA.24.0","T-a-MCA",-0.0937094941310592,0.888507297352025
"FA.24.1","T-a-MCA",-0.411477147090587,0.104360514385809
"HexCER.d18.1.16.0","T-a-MCA",0.621323571414176,0.00256523415340842
"HexCER.d18.1.18.0","T-a-MCA",0.634408775239923,0.00573866997163625
"HexCER.d18.1.18.1","T-a-MCA",0.127119382232657,1
"HexCER.d18.1.20.0","T-a-MCA",0.710917305961742,0.000225793578966394
"HexCER.d18.1.20.1","T-a-MCA",0.286262617339058,0.58895402783245
"HexCER.d18.1.22.0","T-a-MCA",0.63994144335038,0.00168097656354318
"HexCER.d18.1.22.1","T-a-MCA",0.639474021657475,0.0016843318639345
"HexCER.d18.1.24.0","T-a-MCA",0.569183531941467,0.00860310377025807
"HexCER.d18.1.24.1","T-a-MCA",0.540751937723344,0.0153057760960346
"LPC.14.0","T-a-MCA",0.465991331293843,0.0504536525864632
"LPC.15.0","T-a-MCA",0.510495185083481,0.0259546281057049
"LPC.16.0","T-a-MCA",0.463922503684408,0.0517366728391861
"LPC.16.1","T-a-MCA",0.656532217215323,0.00105829097009141
"LPC.17.0","T-a-MCA",0.579023811811154,0.00703796820399826
"LPC.18.0","T-a-MCA",0.533614310355972,0.017400522108651
"LPC.18.1","T-a-MCA",0.677571191136403,0.000623000124270064
"LPC.18.2","T-a-MCA",-0.0396129424738006,1
"LPC.18.3","T-a-MCA",0.110346987699732,0.845587998661184
"LPC.20.0","T-a-MCA",0.0407017074352258,1
"LPC.20.1","T-a-MCA",0.523981890715812,0.0207438508159048
"LPC.20.2","T-a-MCA",0.523719054430374,0.0207961224077508
"LPC.20.3","T-a-MCA",0.513841211514049,0.0243997014739111
"LPC.20.4","T-a-MCA",0.218004808792374,0.524498362810989
"LPC.20.5","T-a-MCA",-0.0944514152165346,0.922209179140693
"LPC.22.1","T-a-MCA",-0.376790382235713,0.91252572362681
"LPC.22.4","T-a-MCA",0.365245641319231,0.813165826170202
"LPC.22.5","T-a-MCA",0.00050707756467689,1
"LPC.22.6","T-a-MCA",-0.151398478488437,0.723953431326122
"LPE.16.0","T-a-MCA",0.147680517226245,0.735353081934977
"LPE.18.0","T-a-MCA",0.088446426246451,0.902490008943584
"LPE.18.1","T-a-MCA",0.58513018594162,0.0507896698615644
"LPE.18.2","T-a-MCA",0.725168191898439,0.217880162828202
"LPE.20.3","T-a-MCA",NA,NA
"LPE.20.4","T-a-MCA",0.501049318255064,0.83170703176643
"LacCER.d18.1.16.0","T-a-MCA",0.482099957311124,0.683187057979392
"LacCER.d18.1.18.0","T-a-MCA",NA,NA
"LacCER.d18.1.18.1","T-a-MCA",-1,NA
"LacCER.d18.1.22.0","T-a-MCA",NA,NA
"LacCER.d18.1.22.1","T-a-MCA",NA,NA
"LacCER.d18.1.24.0","T-a-MCA",NA,NA
"LacCER.d18.1.24.1","T-a-MCA",NA,NA
"LacCER.d18.1.26.1","T-a-MCA",1,NA
"PC.12.0_16.0","T-a-MCA",0.399938908331427,0.144237950643404
"PC.12.0_18.0","T-a-MCA",0.494416631322547,0.398752658561568
"PC.12.0_18.1","T-a-MCA",0.166799804650161,0.84594796021639
"PC.12.0_18.2","T-a-MCA",0.910228806193069,0.614427365951874
"PC.12.0_18.3","T-a-MCA",1,NA
"PC.14.0_16.0","T-a-MCA",0.358907012264327,0.244309044118515
"PC.14.0_16.1","T-a-MCA",0.616899832656181,0.260327711252542
"PC.14.0_18.0","T-a-MCA",-0.847572619164408,0.706306132648212
"PC.14.0_18.1","T-a-MCA",0.616715646413932,0.00345614097890695
"PC.14.0_18.2","T-a-MCA",0.368442002130979,0.166680594321423
"PC.14.0_20.3","T-a-MCA",0.391428779676088,0.473119911609821
"PC.14.0_20.4","T-a-MCA",0.212340005514112,0.756390831375979
"PC.14.0_22.6","T-a-MCA",NA,NA
"PC.14.1_20.0","T-a-MCA",0.838794742163907,0.202141520281476
"PC.15.0_18.1","T-a-MCA",0.444487693381522,0.120233178363349
"PC.15.0_18.2","T-a-MCA",0.356654324887187,0.207255257599109
"PC.15.0_20.3","T-a-MCA",-0.678425851115424,0.534205101430203
"PC.15.0_20.4","T-a-MCA",0.454015356237852,0.599137888604613
"PC.15.0_22.6","T-a-MCA",-0.343300834669905,0.931124223972007
"PC.16.0_16.0","T-a-MCA",-0.0490327199174795,0.998351850684568
"PC.16.0_16.1","T-a-MCA",0.687192479592754,0.000488504719283946
"PC.16.0_18.0","T-a-MCA",0.453998181474335,0.0594186809436175
"PC.16.0_18.1","T-a-MCA",0.679720396417208,0.000590685025703581
"PC.16.0_18.2","T-a-MCA",-0.0738947878682302,0.937372485257728
"PC.16.0_18.3","T-a-MCA",0.395713404527854,0.126358691978982
"PC.16.0_20.1","T-a-MCA",0.555430985972897,0.0113083366266668
"PC.16.0_20.2","T-a-MCA",0.647496840707329,0.00137717427117846
"PC.16.0_20.3","T-a-MCA",0.687566117771969,0.000488504719283946
"PC.16.0_20.4","T-a-MCA",0.629274000594153,0.00211176350235165
"PC.16.0_20.5","T-a-MCA",-0.400894956338069,0.142527463689401
"PC.16.0_22.1","T-a-MCA",NA,NA
"PC.16.0_22.2","T-a-MCA",-1,NA
"PC.16.0_22.4","T-a-MCA",0.543990652939838,0.0437908526343429
"PC.16.0_22.5","T-a-MCA",0.415350376869256,0.114400060394769
"PC.16.0_22.6","T-a-MCA",0.524179741598307,0.0361530183310919
"PC.16.1_17.0","T-a-MCA",-0.273253332623565,0.759447117657418
"PC.16.1_18.0","T-a-MCA",0.719359290626291,0.000179654552677388
"PC.16.1_18.1","T-a-MCA",0.683905418797346,0.00052592527943628
"PC.16.1_18.2","T-a-MCA",0.335248794228942,0.229231534560096
"PC.16.1_20.0","T-a-MCA",0.291750856436369,0.444099555314152
"PC.17.0_18.1","T-a-MCA",0.571381141657387,0.00822869670297203
"PC.17.0_18.2","T-a-MCA",0.52136787755591,0.0214273613927297
"PC.17.0_20.3","T-a-MCA",0.532030711771757,0.04518011821396
"PC.17.0_20.4","T-a-MCA",0.493784584973846,0.0495190238333769
"PC.17.0_22.5","T-a-MCA",NA,NA
"PC.17.0_22.6","T-a-MCA",0.713992874544442,0.0142081822190643
"PC.18.0_18.0","T-a-MCA",0.666491022724653,0.000828187120610916
"PC.18.0_18.1","T-a-MCA",0.651553875824511,0.00125027529481492
"PC.18.0_18.2","T-a-MCA",0.3437062078758,0.212809322781809
"PC.18.0_18.3","T-a-MCA",0.625670661836492,0.00403441936047154
"PC.18.0_20.0","T-a-MCA",0.0912882908587986,0.895120234507658
"PC.18.0_20.1","T-a-MCA",0.36435738988652,0.245605729234984
"PC.18.0_20.2","T-a-MCA",0.634974986516937,0.00189763447366918
"PC.18.0_20.3","T-a-MCA",0.649986518168124,0.00129877371533268
"PC.18.0_20.4","T-a-MCA",0.569283676251563,0.00859585640231865
"PC.18.0_20.5","T-a-MCA",-0.12404057559786,0.855494583700868
"PC.18.0_22.4","T-a-MCA",-0.283242790587387,1
"PC.18.0_22.5","T-a-MCA",0.61199570652878,0.0188857332707109
"PC.18.0_22.6","T-a-MCA",0.464500090014732,0.0802700525753728
"PC.18.1_18.1","T-a-MCA",0.669489518385036,0.000765386332676588
"PC.18.1_18.2","T-a-MCA",0.591635734986593,0.00523061447907168
"PC.18.1_18.3","T-a-MCA",0.483383490295245,0.0687578802393083
"PC.18.1_20.0","T-a-MCA",0.335238835968379,0.229231534560096
"PC.18.1_20.1","T-a-MCA",0.418302331048959,0.165968163512259
"PC.18.1_20.2","T-a-MCA",0.604319041369635,0.0129921666782978
"PC.18.1_20.3","T-a-MCA",0.647965127822161,0.00136670997400507
"PC.18.1_20.4","T-a-MCA",0.571478505841125,0.00822268152155602
"PC.18.1_20.5","T-a-MCA",0.600855526680187,0.17763662724303
"PC.18.1_22.4","T-a-MCA",NA,NA
"PC.18.1_22.5","T-a-MCA",0.182924731442885,0.922209179140693
"PC.18.1_22.6","T-a-MCA",0.470975502570819,0.0975337121957653
"PC.18.2_18.2","T-a-MCA",-0.284221072908969,0.34237255696658
"PC.18.2_18.3","T-a-MCA",-0.0576359984977429,1
"PC.18.2_20.0","T-a-MCA",-0.250365196878893,0.431615963415036
"PC.18.2_20.1","T-a-MCA",0.380270317804907,0.148520381920389
"PC.18.2_20.2","T-a-MCA",0.6327744249251,0.0457621871065198
"PC.18.2_20.3","T-a-MCA",0.569202487917463,0.0134101158689886
"PC.18.2_20.4","T-a-MCA",0.392823762319943,0.154438370896931
"PC.18.2_20.5","T-a-MCA",NA,NA
"PC.18.2_22.6","T-a-MCA",0.389022496086182,0.608086120133949
"PC.20.0_20.1","T-a-MCA",NA,NA
"PC.20.0_20.3","T-a-MCA",0.994603576675687,0.281998049579739
"PC.20.0_20.4","T-a-MCA",0.403411086860908,0.423737774920772
"PE.14.0_16.0","T-a-MCA",NA,NA
"PE.14.0_18.0","T-a-MCA",NA,NA
"PE.14.0_18.1","T-a-MCA",NA,NA
"PE.14.1_18.1","T-a-MCA",NA,NA
"PE.16.0_16.0","T-a-MCA",NA,NA
"PE.16.0_16.1","T-a-MCA",NA,NA
"PE.16.0_18.0","T-a-MCA",NA,NA
"PE.16.0_18.1","T-a-MCA",NA,NA
"PE.16.1_18.1","T-a-MCA",NA,NA
"PE.18.0_18.0","T-a-MCA",NA,NA
"PE.18.0_18.1","T-a-MCA",NA,NA
"PE.18.0_20.1","T-a-MCA",NA,NA
"PE.18.1_18.1","T-a-MCA",NA,NA
"PE.18.1_22.0","T-a-MCA",NA,NA
"PE.O.16.0.16.0","T-a-MCA",NA,NA
"PE.O.18.0.16.0","T-a-MCA",NA,NA
"PE.O.18.0.18.1","T-a-MCA",NA,NA
"PE.P.16.0.16.0","T-a-MCA",NA,NA
"PE.P.16.0.18.1","T-a-MCA",NA,NA
"PE.P.16.1.18.1","T-a-MCA",NA,NA
"PE.P.18.0.16.0","T-a-MCA",NA,NA
"PE.P.18.0.18.0","T-a-MCA",NA,NA
"PE.P.18.0.18.1","T-a-MCA",NA,NA
"PE.P.18.1.16.0","T-a-MCA",NA,NA
"SM.d18.1.14.0","T-a-MCA",0.66908313420106,0.000767385371108143
"SM.d18.1.16.0","T-a-MCA",0.667450920666645,0.000800694408272332
"SM.d18.1.18.0","T-a-MCA",0.643544606325589,0.00154037195024676
"SM.d18.1.18.1","T-a-MCA",0.687304888473223,0.000488504719283946
"SM.d18.1.20.0","T-a-MCA",0.257493182461144,0.411180897921156
"SM.d18.1.20.1","T-a-MCA",0.703583895063546,0.000288675048637016
"SM.d18.1.22.0","T-a-MCA",0.549388091100667,0.0130187449831111
"SM.d18.1.22.1","T-a-MCA",0.664031887887635,0.000894109170165299
"SM.d18.1.24.0","T-a-MCA",0.420978191033054,0.0930442185549878
"SM.d18.1.24.1","T-a-MCA",0.500983018636054,0.0301608254455404
"SM.d18.1.26.0","T-a-MCA",0.311642998572086,0.277651226754561
"SM.d18.1.26.1","T-a-MCA",0.29874169818414,0.307284687520542
"TG.36.0.FA12.0","T-a-MCA",0.511529349798829,0.0254974049403341
"TG.38.0.FA12.0","T-a-MCA",0.43328235737728,0.0994243877796183
"TG.40.0.FA12.0","T-a-MCA",3.55935132550986e-05,1
"TG.40.0.FA14.0","T-a-MCA",-0.286540454728271,0.627413266207146
"TG.40.0.FA16.0","T-a-MCA",0.402475878261371,0.310824849346888
"TG.42.0.FA12.0","T-a-MCA",-0.078646718132541,1
"TG.42.0.FA14.0","T-a-MCA",-0.0891058564234569,0.960814309590918
"TG.42.0.FA16.0","T-a-MCA",0.311895756384817,0.460044235790124
"TG.42.1.FA12.0","T-a-MCA",-0.201968420564632,0.918592188487894
"TG.42.1.FA14.0","T-a-MCA",-0.245234063719211,0.84748786905572
"TG.42.1.FA16.0","T-a-MCA",0.081537642986191,0.990960028999131
"TG.42.1.FA16.1","T-a-MCA",-0.441323034027116,0.870457670942817
"TG.42.1.FA18.1","T-a-MCA",0.345001051695912,0.465055757557648
"TG.42.2.FA18.2","T-a-MCA",-0.0260182773125275,1
"TG.44.0.FA12.0","T-a-MCA",-0.168597042607205,0.823717558815971
"TG.44.0.FA14.0","T-a-MCA",-0.118498803513057,0.902734576386483
"TG.44.0.FA16.0","T-a-MCA",0.104399615370364,0.900182120605205
"TG.44.0.FA18.0","T-a-MCA",-0.120703143879647,0.946236208903568
"TG.44.1.FA12.0","T-a-MCA",0.201826722998611,0.751142533148692
"TG.44.1.FA14.0","T-a-MCA",0.0242169680497407,1
"TG.44.1.FA14.1","T-a-MCA",0.307868962374252,0.833317198634305
"TG.44.1.FA16.0","T-a-MCA",0.409350504661717,0.15743822437803
"TG.44.1.FA16.1","T-a-MCA",0.188424283860375,0.83268270754418
"TG.44.1.FA18.1","T-a-MCA",0.18442887124763,0.733922129759139
"TG.44.2.FA12.0","T-a-MCA",0.212076142698253,0.886719613434782
"TG.44.2.FA14.0","T-a-MCA",0.22279610238633,0.895114314866937
"TG.44.2.FA16.0","T-a-MCA",0.44942546365336,0.156084420242515
