"Liver_lipid","Liver_ba","bicor","adj_pval"
"PC.18.0_20.0","HDCA",0.0126913747838528,0.993423567970793
"PC.18.0_20.1","HDCA",0.0755453525606375,0.795202356928428
"PC.18.0_20.2","HDCA",-0.0320214089164072,0.926432568447287
"PC.18.0_20.3","HDCA",-0.0412572833548473,0.894358901446658
"PC.18.0_20.4","HDCA",-0.248573284756317,0.193988111779802
"PC.18.0_20.5","HDCA",0.126519153618905,0.583529811224308
"PC.18.0_22.4","HDCA",0.0558724158610056,0.89208447405011
"PC.18.0_22.5","HDCA",0.0978975792061564,0.6859115875042
"PC.18.0_22.6","HDCA",0.160544431176223,0.472639222283841
"PC.18.1_18.1","HDCA",-0.0786539260656651,0.757412983297624
"PC.18.1_18.2","HDCA",0.121311808256471,0.596852035376355
"PC.18.1_18.3","HDCA",0.0322345124108746,0.925711347769611
"PC.18.1_20.0","HDCA",-0.141131448128243,0.53413230474105
"PC.18.1_20.1","HDCA",0.222228455425833,0.315962505103458
"PC.18.1_20.2","HDCA",0.178905460835172,0.432666383674922
"PC.18.1_20.3","HDCA",-0.0645597753521216,0.812518243362742
"PC.18.1_20.4","HDCA",-0.235390769398424,0.228914807929484
"PC.18.1_20.5","HDCA",0.125316109934573,0.595271270807272
"PC.18.1_22.4","HDCA",-0.0746115987743676,0.906235139257985
"PC.18.1_22.5","HDCA",-0.146451692322872,0.539022380165289
"PC.18.1_22.6","HDCA",0.21642872528808,0.286178503472939
"PC.18.2_18.2","HDCA",0.0148026212547461,0.986198008003303
"PC.18.2_18.3","HDCA",0.0166128107858538,0.994037150713413
"PC.18.2_20.0","HDCA",0.0812470863598365,0.747068684927426
"PC.18.2_20.1","HDCA",0.254920013480827,0.178533652032324
"PC.18.2_20.2","HDCA",0.175089469451475,0.470790027026675
"PC.18.2_20.3","HDCA",0.0717080424000298,0.784360743532632
"PC.18.2_20.4","HDCA",0.112186875974388,0.629230080596873
"PC.18.2_20.5","HDCA",0.0760378834102478,0.930667687619514
"PC.18.2_22.5","HDCA",0,1
"PC.18.2_22.6","HDCA",0.07743208873875,0.782746076976908
"PC.18.3_20.0","HDCA",NA,NA
"PC.20.0_20.3","HDCA",0.222693921216103,0.468853436300474
"PC.20.0_20.4","HDCA",0.11558293980984,0.629032048120335
"PC.20.0_22.6","HDCA",0.825575555326368,0.600989684171357
"PE.14.0_16.0","HDCA",0.00235947783882774,1
"PE.14.0_18.0","HDCA",-0.753206518126518,0.478088773720124
"PE.14.0_18.1","HDCA",-0.11343348359008,0.68531998216929
"PE.14.0_18.2","HDCA",-0.284421894176247,0.3947391596511
"PE.14.0_20.3","HDCA",1,NA
"PE.14.0_20.4","HDCA",-0.419399010864236,0.868742969482069
"PE.14.0_22.6","HDCA",0.106917154578516,0.995546320205965
"PE.14.1_18.1","HDCA",-0.144397568532119,0.583294280325193
"PE.15.0_18.1","HDCA",NA,NA
"PE.15.0_20.4","HDCA",NA,NA
"PE.15.0_22.6","HDCA",-0.0211510582857135,0.981373697692968
"PE.16.0_16.0","HDCA",0.0335045514065986,0.921132229156229
"PE.16.0_16.1","HDCA",-0.308389401868855,0.0838865848258954
"PE.16.0_18.0","HDCA",-0.0554738744440754,0.844168738642432
"PE.16.0_18.1","HDCA",-0.256814362541916,0.174244004291383
"PE.16.0_18.2","HDCA",0.0343805260753499,0.917521239824375
"PE.16.0_18.3","HDCA",-0.134161384152697,0.609804257808092
"PE.16.0_20.1","HDCA",0.107135595567456,0.648175838059301
"PE.16.0_20.2","HDCA",0.0208758226588797,0.964158656585454
"PE.16.0_20.3","HDCA",-0.0143111521689355,0.990995898686253
"PE.16.0_20.4","HDCA",-0.211819622843099,0.300729753848044
"PE.16.0_20.5","HDCA",NA,NA
"PE.16.0_22.4","HDCA",-0.339198276188461,0.0523264159172649
"PE.16.0_22.5","HDCA",0.202160971371867,0.676407134972609
"PE.16.0_22.6","HDCA",-0.0985039901429393,0.720610838037869
"PE.16.1_17.0","HDCA",0.326626705530314,0.487184210200965
"PE.16.1_18.0","HDCA",-0.205822748060573,0.32066165273478
"PE.16.1_18.1","HDCA",-0.250488285784424,0.189671397038046
"PE.16.1_18.2","HDCA",-0.123829159315181,0.588396748397563
"PE.17.0_18.0","HDCA",-0.391301990877479,0.237827946721722
"PE.17.0_18.1","HDCA",-0.284414945087572,0.137358606779098
"PE.17.0_18.2","HDCA",0.107228653347093,0.655814862359297
"PE.17.0_20.2","HDCA",NA,NA
"PE.17.0_20.3","HDCA",-0.106668371640499,0.88813329365837
"PE.17.0_20.4","HDCA",-0.244717223125521,0.235461993184163
"PE.17.0_22.1","HDCA",1,NA
"PE.17.0_22.2","HDCA",NA,NA
"PE.17.0_22.5","HDCA",-0.354211740850119,0.897082667020378
"PE.17.0_22.6","HDCA",-0.351713850509244,0.0764151109067806
"PE.18.0_18.0","HDCA",0.19175112799621,0.36859287801014
"PE.18.0_18.1","HDCA",-0.107644757635739,0.645989760550488
"PE.18.0_18.2","HDCA",0.0307004384507133,0.930618579895073
"PE.18.0_18.3","HDCA",-0.218000463558399,0.359779835286911
"PE.18.0_20.1","HDCA",0.222014956812202,0.269051087752406
"PE.18.0_20.2","HDCA",-0.130747112548698,0.566066688558436
"PE.18.0_20.3","HDCA",-0.0241780202971147,0.958398406071249
"PE.18.0_20.4","HDCA",0.00102933994853074,1
"PE.18.0_20.5","HDCA",NA,NA
"PE.18.0_22.4","HDCA",-0.382812836615587,0.0266076991491379
"PE.18.0_22.5","HDCA",0.150336476811717,0.777013910431819
"PE.18.0_22.6","HDCA",-0.15589401544952,0.540874550289703
"PE.18.1_18.1","HDCA",-0.149711476904662,0.507671582122559
"PE.18.1_18.2","HDCA",0.0626895471780836,0.8179949914746
"PE.18.1_18.3","HDCA",-0.192050795962283,0.440857874906401
"PE.18.1_20.1","HDCA",0.182467439223079,0.401164943686828
"PE.18.1_20.2","HDCA",0.0151933345419731,0.984704216938202
"PE.18.1_20.3","HDCA",0.0660667515413256,0.820000210529396
"PE.18.1_20.4","HDCA",-0.310204282561719,0.0816706039432943
"PE.18.1_20.5","HDCA",NA,NA
"PE.18.1_22.0","HDCA",-0.0422067861341356,0.891529343129113
"PE.18.1_22.4","HDCA",-0.135997159246838,0.561360806107492
"PE.18.1_22.5","HDCA",0.288249132872862,0.527912048454853
"PE.18.1_22.6","HDCA",-0.0461227891894936,0.895442612216056
"PE.18.2_18.2","HDCA",0.117914836524069,0.609901731079935
"PE.18.2_18.3","HDCA",0.242870391097804,0.782375279760086
"PE.18.2_20.1","HDCA",0.156844536376708,0.485397062433729
"PE.18.2_20.2","HDCA",0.362299318816599,0.117657110445595
"PE.18.2_20.3","HDCA",-0.139392458064229,0.587842872128792
"PE.18.2_20.4","HDCA",-0.188111104569904,0.380838374102888
"PE.18.2_22.5","HDCA",0.26038345385758,0.674354924416579
"PE.18.2_22.6","HDCA",-0.0494201912128627,0.886612629917127
"PE.O.16.0.16.0","HDCA",0.165361013718343,0.573569535882053
"PE.O.16.0.16.1","HDCA",-1,NA
"PE.O.16.0.18.0","HDCA",-0.329267849661762,0.677382133658038
"PE.O.16.0.18.1","HDCA",-0.124188329074723,0.587727948840457
"PE.O.16.0.18.2","HDCA",0.0524388619282068,0.856211338276869
"PE.O.16.0.20.1","HDCA",NA,NA
"PE.O.16.0.20.3","HDCA",0.361741706508613,0.104988632336049
"PE.O.16.0.20.4","HDCA",-0.211615274106239,0.301465762883037
"PE.O.16.0.22.4","HDCA",-0.0117821507916536,0.998855081797221
"PE.O.16.0.22.5","HDCA",0.124611808316688,0.823149852537547
"PE.O.16.0.22.6","HDCA",-0.14257589650918,0.578471906162295
"PE.O.18.0.16.0","HDCA",-0.130922071388583,0.619288889847494
"PE.O.18.0.16.1","HDCA",-0.138370903095286,0.660253588999851
"PE.O.18.0.18.0","HDCA",0.0921303368326732,0.916286019763926
"PE.O.18.0.18.1","HDCA",-0.24381954424845,0.205631459192328
"PE.O.18.0.18.2","HDCA",-0.108471431780862,0.642492669885049
"PE.O.18.0.18.3","HDCA",NA,NA
"PE.O.18.0.20.1","HDCA",-0.0755516096264746,0.991923263878863
"PE.O.18.0.20.2","HDCA",NA,NA
"PE.O.18.0.20.3","HDCA",-0.157301967694837,0.51196239868946
"PE.O.18.0.20.4","HDCA",-0.355387752452651,0.0406771254716015
"PE.O.18.0.22.4","HDCA",-0.0587427599614971,0.864891166248909
"PE.O.18.0.22.5","HDCA",0.0124041638357088,1
"PE.O.18.0.22.6","HDCA",-0.279244412692476,0.192531442106116
"PE.P.14.0.18.0","HDCA",-0.0848982600545532,0.851869047792348
"PE.P.14.0.18.1","HDCA",-0.125027004897482,0.658519334954089
"PE.P.14.1.18.1","HDCA",-0.373690742156454,0.729922157037014
"PE.P.16.0.16.0","HDCA",0.0162832712290128,0.980950200169315
"PE.P.16.0.16.1","HDCA",0.19157916179613,0.600540510011825
"PE.P.16.0.18.0","HDCA",0.0660031273031965,0.826894117044984
"PE.P.16.0.18.1","HDCA",-0.178996541000647,0.414366945334936
"PE.P.16.0.18.2","HDCA",0.0531240916578842,0.851869047792348
"PE.P.16.0.20.1","HDCA",0.0476886725535461,0.926851997795591
"PE.P.16.0.20.2","HDCA",-0.284288093076977,0.455565334218991
"PE.P.16.0.20.3","HDCA",-0.00800146486026673,1
"PE.P.16.0.20.4","HDCA",-0.0539167516746952,0.849479131559842
"PE.P.16.0.20.5","HDCA",NA,NA
"PE.P.16.0.22.4","HDCA",-0.157764858724319,0.482063183430693
"PE.P.16.0.22.5","HDCA",0.126438634642503,0.820748316849431
"PE.P.16.0.22.6","HDCA",-0.165826436108776,0.513322174096881
"PE.P.16.1.18.1","HDCA",0.0796010784686906,0.8010442199196
"PE.P.18.0.16.0","HDCA",-0.0653348499752482,0.809384973574552
"PE.P.18.0.16.1","HDCA",-0.03045026888802,0.94934124992435
"PE.P.18.0.18.0","HDCA",-0.124727666302135,0.686713849074532
"PE.P.18.0.18.1","HDCA",-0.276020989954362,0.133262623029542
"PE.P.18.0.18.2","HDCA",-0.255965891532664,0.17620218968573
"PE.P.18.0.18.3","HDCA",NA,NA
"PE.P.18.0.20.1","HDCA",0.378645495438403,0.886543289773893
"PE.P.18.0.20.2","HDCA",-0.166274158863357,0.936814486687245
"PE.P.18.0.20.3","HDCA",-0.124361153991473,0.612255028144631
"PE.P.18.0.20.4","HDCA",-0.38776963889355,0.0241836395024842
"PE.P.18.0.20.5","HDCA",NA,NA
"PE.P.18.0.22.4","HDCA",-0.428943073609323,0.00955355819982703
"PE.P.18.0.22.5","HDCA",0.139236894147722,0.797539790373562
"PE.P.18.0.22.6","HDCA",-0.0705919792347246,0.817967312554097
"PE.P.18.1.16.0","HDCA",-0.00237851789539828,1
"PE.P.18.1.16.1","HDCA",0.153757884503861,0.631172674292163
"PE.P.18.1.18.0","HDCA",-0.196249360299976,0.513177127878615
"PE.P.18.1.18.1","HDCA",-0.230680390823306,0.242074885718804
"PE.P.18.1.18.2","HDCA",0.00341855222839942,1
"PE.P.18.1.20.1","HDCA",-0.680271634313738,0.719777204103255
"PE.P.18.1.20.2","HDCA",1,NA
"PE.P.18.1.20.3","HDCA",0.0941989818972285,0.724235526880202
"PE.P.18.1.20.4","HDCA",-0.157729801170171,0.482063183430693
"PE.P.18.1.22.4","HDCA",-0.208967283861017,0.329839769142726
"PE.P.18.1.22.5","HDCA",-0.085969218792207,0.891736324053435
"PE.P.18.1.22.6","HDCA",0.111747968010858,0.6859115875042
"PE.P.18.2.18.2","HDCA",0.404502370175755,0.447387159401585
"PE.P.18.2.20.4","HDCA",-0.282591290710287,0.669517343624025
"SM.d18.1.14.0","HDCA",-0.419321566747183,0.0121926175995714
"SM.d18.1.16.0","HDCA",-0.0237745096968041,0.954519910526585
"SM.d18.1.18.0","HDCA",-0.398601142542223,0.0195468308080819
"SM.d18.1.18.1","HDCA",-0.230885316586258,0.241441753535449
"SM.d18.1.20.0","HDCA",0.250301199450618,0.190066122080667
"SM.d18.1.20.1","HDCA",0.126812812938465,0.578718641284124
"SM.d18.1.22.0","HDCA",0.16554740928716,0.458327733962971
"SM.d18.1.22.1","HDCA",0.0830034737333187,0.739685841325931
"SM.d18.1.24.0","HDCA",0.100253722557394,0.673339876550398
"SM.d18.1.24.1","HDCA",0.172791686762525,0.435183763192717
"SM.d18.1.26.0","HDCA",-0.019786593542248,0.96795812245938
"SM.d18.1.26.1","HDCA",-0.00018226364354782,1
"TG.36.0.FA12.0","HDCA",-0.0957791695844023,0.690664758433272
"TG.38.0.FA12.0","HDCA",-0.135148829462586,0.586813704128836
"TG.40.0.FA12.0","HDCA",-0.252416419010045,0.35130620652695
"TG.40.0.FA14.0","HDCA",-0.0102763106377091,1
"TG.40.0.FA16.0","HDCA",-0.0651832862285745,0.822868695852571
"TG.42.0.FA12.0","HDCA",0.0637909308311151,0.849479131559842
"TG.42.0.FA14.0","HDCA",0.161007661505599,0.532868045876961
"TG.42.0.FA16.0","HDCA",-0.0678033640882698,0.799550184729418
"TG.42.1.FA12.0","HDCA",0.0221990425524568,0.972920488786722
"TG.42.1.FA14.0","HDCA",0.136798034951072,0.600989684171357
"TG.42.1.FA16.0","HDCA",-0.0210616686037537,0.963599015393929
"TG.42.1.FA16.1","HDCA",0.336399606678532,0.0978916565535114
"TG.42.1.FA18.1","HDCA",-0.0756842157280578,0.769110500354254
"TG.42.2.FA12.0","HDCA",NA,NA
"TG.42.2.FA18.2","HDCA",0.373233549050094,0.219539210821124
"TG.44.0.FA12.0","HDCA",0.12579526904167,0.608262868240604
"TG.44.0.FA14.0","HDCA",0.0029616366792199,1
"TG.44.0.FA16.0","HDCA",-0.0460077662512633,0.877366327922693
"TG.44.0.FA18.0","HDCA",0.0685295758420488,0.851869047792348
"TG.44.1.FA12.0","HDCA",0.0342514899961118,0.923027516822926
"TG.44.1.FA14.0","HDCA",0.137631258350389,0.565189588249617
"TG.44.1.FA14.1","HDCA",0.32557025158986,0.117921791265024
"TG.44.1.FA16.0","HDCA",-0.0445628565857902,0.882962189772048
"TG.44.1.FA16.1","HDCA",0.15018996382068,0.533445825013195
"TG.44.1.FA18.1","HDCA",-0.0576678701703469,0.835296598014439
"TG.44.2.FA12.0","HDCA",0.057116594489614,0.855977509979636
"TG.44.2.FA14.0","HDCA",0.141887322209735,0.575926103551676
"TG.44.2.FA16.0","HDCA",-0.0506115325046195,0.86158192200334
"TG.44.2.FA16.1","HDCA",-0.0705197719748576,0.78854646486824
"TG.44.2.FA18.1","HDCA",-0.0816061536544734,0.745508830643628
"TG.44.2.FA18.2","HDCA",-0.0701887668125332,0.78959270177722
"TG.44.3.FA18.2","HDCA",-0.0801942381128031,0.779931305451219
"TG.45.0.FA14.0","HDCA",0.209254907070699,0.364544529797489
"TG.45.0.FA15.0","HDCA",0.330477663949977,0.105622891415998
"TG.45.0.FA16.0","HDCA",-0.0420275537762656,0.891736324053435
"TG.45.1.FA15.0","HDCA",0.167055720032376,0.515396608191885
"TG.45.1.FA16.0","HDCA",-0.0725825822257266,0.781511024773077
"TG.45.1.FA18.1","HDCA",-0.0954081686390708,0.692187078752834
"TG.46.0.FA12.0","HDCA",0.199856394465753,0.3947391596511
"TG.46.0.FA14.0","HDCA",-0.0324049509296907,0.925247520666081
"TG.46.0.FA16.0","HDCA",-0.0377396043180271,0.906594191797143
"TG.46.0.FA18.0","HDCA",0.192070668966377,0.422704544386789
"TG.46.1.FA12.0","HDCA",-0.0703118122373337,0.789145002990717
"TG.46.1.FA14.0","HDCA",-0.0295756098901709,0.934553885621741
"TG.46.1.FA14.1","HDCA",-0.0418070384463395,0.892374781359035
"TG.46.1.FA16.0","HDCA",-0.0336955849445322,0.92040924020184
"TG.46.1.FA16.1","HDCA",-0.0224378598028374,0.959048620241371
"TG.46.1.FA18.0","HDCA",0.0291697196482646,0.941269733713802
"TG.46.1.FA18.1","HDCA",-0.0691787357965473,0.793327942343059
"TG.46.2.FA12.0","HDCA",-0.0933888948043566,0.700237258354491
"TG.46.2.FA14.0","HDCA",-0.0345262306383237,0.917087109616546
"TG.46.2.FA14.1","HDCA",-0.024006654696081,0.953811477661724
"TG.46.2.FA16.0","HDCA",-0.0368566108553727,0.909615462868689
"TG.46.2.FA16.1","HDCA",-0.0172764942698637,0.977408440137825
"TG.46.2.FA18.1","HDCA",-0.0662852655291977,0.805183295524855
"TG.46.2.FA18.2","HDCA",-0.128487673322232,0.573404598053384
"TG.46.3.FA12.0","HDCA",-0.130970684426444,0.565189588249617
"TG.46.3.FA14.0","HDCA",0.0482010002730043,0.883458842810168
"TG.46.3.FA14.1","HDCA",0.0266052796550173,0.948706337249382
"TG.46.3.FA16.0","HDCA",-0.00479912036104961,1
"TG.46.3.FA16.1","HDCA",-0.0416898117925467,0.892718678681348
"TG.46.3.FA18.1","HDCA",-0.0774723976152433,0.762428449368326
"TG.46.3.FA18.2","HDCA",-0.15829840595662,0.479912254309254
"TG.46.3.FA18.3","HDCA",-0.130100958768987,0.822900160198753
"TG.46.4.FA18.2","HDCA",0.171563323956425,0.545336110745628
"TG.47.0.FA14.0","HDCA",0.344520116724689,0.0760410469979913
"TG.47.0.FA15.0","HDCA",-0.0355246842667939,0.914429718131776
"TG.47.0.FA16.0","HDCA",-0.021978961121468,0.960529822898395
"TG.47.0.FA17.0","HDCA",0.076476846191247,0.774616555092211
"TG.47.1.FA14.0","HDCA",-0.0210766232852532,0.963589228506755
"TG.47.1.FA15.0","HDCA",0.0310156607598524,0.930618579895073
"TG.47.1.FA16.0","HDCA",-0.0198202158738421,0.96795812245938
"TG.47.1.FA16.1","HDCA",0.00954776738948953,1
"TG.47.1.FA17.0","HDCA",0.277927705474339,0.174636818280679
"TG.47.1.FA18.1","HDCA",-0.0764088641411521,0.766788338530165
"TG.47.2.FA14.0","HDCA",-0.00753848668815203,1
"TG.47.2.FA15.0","HDCA",-0.0307997675333211,0.930601117196695
"TG.47.2.FA16.1","HDCA",-0.0154670446833218,0.983596929107543
"TG.47.2.FA18.1","HDCA",-0.0807780789065449,0.74911137856075
"TG.47.2.FA18.2","HDCA",-0.135403037690697,0.550656398081631
"TG.48.0.FA14.0","HDCA",-0.0475690294783258,0.872060294716668
"TG.48.0.FA16.0","HDCA",-0.0516135965249203,0.857424248537842
"TG.48.0.FA18.0","HDCA",-0.0396650105155225,0.89983047751167
"TG.48.1.FA12.0","HDCA",-0.0905996684886665,0.71342264264525
"TG.48.1.FA14.0","HDCA",-0.0522185463788006,0.855144407783624
"TG.48.1.FA14.1","HDCA",-0.0562569281644276,0.840758311910782
"TG.48.1.FA16.0","HDCA",-0.0394249452609885,0.900798796513017
"TG.48.1.FA16.1","HDCA",-0.0277694096324769,0.940315830637587
"TG.48.1.FA18.0","HDCA",-0.0232115487946365,0.956296604786341
"TG.48.1.FA18.1","HDCA",-0.0437010887380306,0.885572731856922
"TG.48.2.FA12.0","HDCA",-0.10368498981364,0.661255735418843
"TG.48.2.FA14.0","HDCA",-0.0431222312182127,0.888070718080844
"TG.48.2.FA14.1","HDCA",-0.0600281598389191,0.826931897534235
"TG.48.2.FA16.0","HDCA",-0.0272240756353126,0.942278530656442
"TG.48.2.FA16.1","HDCA",-0.0293755190185978,0.935212736153908
"TG.48.2.FA18.0","HDCA",0.0735187849640348,0.785464731594904
"TG.48.2.FA18.1","HDCA",-0.0496903344331716,0.864874017455701
"TG.48.2.FA18.2","HDCA",-0.0704440332685881,0.788640159117481
"TG.48.3.FA12.0","HDCA",-0.0892271757426499,0.715740273166561
"TG.48.3.FA14.0","HDCA",-0.0553752563940454,0.844568806438799
"TG.48.3.FA14.1","HDCA",-0.056467008898368,0.840119539837043
"TG.48.3.FA16.0","HDCA",-0.0374927364374898,0.907174838671731
"TG.48.3.FA16.1","HDCA",-0.0276744079365211,0.940416809666903
"TG.48.3.FA18.1","HDCA",-0.050622084887667,0.86158192200334
"TG.48.3.FA18.2","HDCA",-0.0629122197601212,0.817422066783049
"TG.48.3.FA18.3","HDCA",-0.0654864925444463,0.808713791575516
"TG.48.4.FA12.0","HDCA",-0.00271660999909385,1
"TG.48.4.FA14.0","HDCA",-0.040962577162695,0.895559717709144
"TG.48.4.FA14.1","HDCA",-0.0612949868362891,0.822868695852571
"TG.48.4.FA16.0","HDCA",-0.00324070431895998,1
"TG.48.4.FA16.1","HDCA",-0.0474703373296058,0.872409569255205
"TG.48.4.FA18.1","HDCA",-0.0446339470756882,0.882749043292315
"TG.48.4.FA18.2","HDCA",0.00298293328638257,1
"TG.48.4.FA18.3","HDCA",-0.0992835038585423,0.677382133658038
"TG.48.4.FA20.4","HDCA",0.0539909383028939,0.961414477195258
"TG.48.5.FA18.2","HDCA",0.371989937925576,0.0875126835850489
"TG.48.5.FA18.3","HDCA",-0.142235700319798,0.663374185181333
"TG.49.0.FA15.0","HDCA",-0.0282329398923889,0.939757210768452
"TG.49.0.FA16.0","HDCA",-0.0386621316055789,0.904495231367271
"TG.49.0.FA17.0","HDCA",-0.0304482134094884,0.931474467248566
"TG.49.0.FA18.0","HDCA",-0.0255878151283805,0.948690875924439
"TG.49.1.FA14.0","HDCA",-0.00801306324611999,1
"TG.49.1.FA15.0","HDCA",-0.0496663103336536,0.864891166248909
"TG.49.1.FA16.0","HDCA",-0.0375404920976315,0.907127675108641
"TG.49.1.FA16.1","HDCA",-0.0166483538856838,0.979599146658739
"TG.49.1.FA17.0","HDCA",-0.0117028129278739,0.995795113566306
"TG.49.1.FA18.1","HDCA",-0.0401967830735226,0.897781458392213
"TG.49.2.FA14.0","HDCA",-0.0160696972978146,0.981373697692968
"TG.49.2.FA15.0","HDCA",-0.043918216702372,0.884727545982521
"TG.49.2.FA16.0","HDCA",-0.0176267459490242,0.975732214201049
"TG.49.2.FA16.1","HDCA",-0.0208778076553618,0.964158656585454
"TG.49.2.FA17.0","HDCA",-0.00860852099495588,1
"TG.49.2.FA18.1","HDCA",-0.0289527714999207,0.936814486687245
"TG.49.2.FA18.2","HDCA",-0.0378928444896214,0.906235139257985
"TG.49.3.FA15.0","HDCA",-0.0437673578734312,0.885225598934972
"TG.49.3.FA16.0","HDCA",0.00523314180276873,1
"TG.49.3.FA16.1","HDCA",-0.0159951305905058,0.981583871105062
"TG.49.3.FA18.2","HDCA",-0.0474126239729491,0.872702897819698
"TG.49.3.FA18.3","HDCA",-0.115452462940829,0.665147794684499
"TG.50.0.FA14.0","HDCA",0.0227961513804896,0.961985631527366
"TG.50.0.FA16.0","HDCA",-0.0631410580935208,0.816651099809541
"TG.50.0.FA18.0","HDCA",-0.0563713724100047,0.840418352485649
"TG.50.1.FA14.0","HDCA",-0.0495759547210093,0.865207672087407
"TG.50.1.FA16.0","HDCA",-0.0616437096086651,0.822009367981972
"TG.50.1.FA16.1","HDCA",-0.0404246533125527,0.897082667020378
"TG.50.1.FA18.0","HDCA",-0.0383085602525517,0.905578043121727
"TG.50.1.FA18.1","HDCA",-0.0599089319439451,0.827219596431123
"TG.50.1.FA20.1","HDCA",0.0667067624099391,0.811758369187531
"TG.50.2.FA14.0","HDCA",-0.0532041213019679,0.851869047792348
"TG.50.2.FA14.1","HDCA",-0.10171198066818,0.671539864351605
"TG.50.2.FA16.0","HDCA",-0.0409671193449728,0.895559717709144
"TG.50.2.FA16.1","HDCA",-0.0409556271196782,0.895559717709144
"TG.50.2.FA18.0","HDCA",-0.0450845310333426,0.880981092560326
"TG.50.2.FA18.1","HDCA",-0.0419981464984285,0.891801305858709
"TG.50.2.FA18.2","HDCA",-0.0276912032136519,0.940393884927846
"TG.50.2.FA20.2","HDCA",0.24811427338071,0.262626023806505
"TG.50.3.FA14.0","HDCA",-0.0537457303342662,0.850075884137648
"TG.50.3.FA14.1","HDCA",-0.0815313344250159,0.745760751373376
"TG.50.3.FA16.0","HDCA",-0.00376580493007269,1
"TG.50.3.FA16.1","HDCA",-0.0371900248438142,0.908339817872428
"TG.50.3.FA18.0","HDCA",-0.0414238943187137,0.893692790337579
"TG.50.3.FA18.1","HDCA",-0.0526566336782486,0.853239662228573
"TG.50.3.FA18.2","HDCA",-0.0119371092920326,0.99528262950651
"TG.50.3.FA18.3","HDCA",-0.00408216984068435,1
"TG.50.3.FA20.3","HDCA",-0.025789503830226,0.94951551037159
"TG.50.4.FA14.0","HDCA",0.261421065496172,0.163686577490652
"TG.50.4.FA14.1","HDCA",-0.0724484706421888,0.781990132408796
"TG.50.4.FA16.0","HDCA",0.0316363772998619,0.927750365919904
"TG.50.4.FA16.1","HDCA",-0.0231113776294013,0.956682984637521
"TG.50.4.FA18.1","HDCA",-0.051398909182954,0.85841562196741
"TG.50.4.FA18.2","HDCA",0.0356552355198809,0.914007789173197
"TG.50.4.FA18.3","HDCA",-0.000430696687768135,1
"TG.50.4.FA20.3","HDCA",-0.079562941913387,0.766470866607164
"TG.50.4.FA20.4","HDCA",-0.170742804911278,0.447234427010936
"TG.50.5.FA14.0","HDCA",0.274786345751011,0.150937595617005
"TG.50.5.FA16.0","HDCA",0.136827009267587,0.546187965112385
"TG.50.5.FA16.1","HDCA",0.0225183431280072,0.959048620241371
"TG.50.5.FA18.1","HDCA",-0.0250078270919096,0.950260688204373
"TG.50.5.FA18.2","HDCA",0.202008270275111,0.333553746991679
"TG.50.5.FA18.3","HDCA",0.0597749118831561,0.827421096891296
"TG.50.5.FA20.4","HDCA",-0.0926218281160424,0.70622481378281
"TG.50.5.FA20.5","HDCA",-0.0804322959938866,0.822868695852571
"TG.50.6.FA20.4","HDCA",-0.622007007140198,0.0340570640854378
"TG.51.0.FA16.0","HDCA",-0.0556741831566416,0.843348280004553
"TG.51.0.FA17.0","HDCA",-0.0624375251604651,0.819157203593409
"TG.51.0.FA18.0","HDCA",-0.0692864012164456,0.793036912579923
"TG.51.1.FA15.0","HDCA",-0.0549388661740583,0.846031525777259
"TG.51.1.FA16.0","HDCA",-0.0550602436590026,0.845499861292803
"TG.51.1.FA17.0","HDCA",-0.0564044536576043,0.840365668295071
"TG.51.1.FA18.0","HDCA",-0.0451815641581978,0.880681820722331
"TG.51.1.FA18.1","HDCA",-0.0438452524921798,0.884968800504855
"TG.51.2.FA15.0","HDCA",-0.0641799046749225,0.81365189333181
"TG.51.2.FA16.0","HDCA",-0.0412859871749219,0.894336261637246
"TG.51.2.FA16.1","HDCA",-0.0456354164411241,0.878564702021349
"TG.51.2.FA17.0","HDCA",-0.0431115211566236,0.888070718080844
"TG.51.2.FA18.1","HDCA",-0.0494799664600431,0.865751945678506
"TG.51.2.FA18.2","HDCA",-0.0138247777176275,0.989972145584291
"TG.51.3.FA15.0","HDCA",-0.0354936473654352,0.914545732018443
"TG.51.3.FA16.1","HDCA",-0.0420209967027963,0.891736324053435
"TG.51.3.FA17.0","HDCA",-0.024480144736578,0.952424961115865
"TG.51.3.FA18.2","HDCA",-0.0113250414449055,0.996744639479753
"TG.51.3.FA18.3","HDCA",-0.0222952296880569,0.959634069389013
"TG.51.4.FA15.0","HDCA",0.302001419701034,0.0915687830738905
"TG.51.4.FA16.1","HDCA",-0.0134541351191918,0.990995898686253
"TG.51.4.FA18.2","HDCA",0.268434227741331,0.148234622503963
"TG.51.4.FA18.3","HDCA",0.0297062427320231,0.934111149383259
"TG.51.4.FA20.4","HDCA",-0.220106939323673,0.369422746865799
"TG.51.5.FA18.2","HDCA",0.33265187235551,0.0703247434657425
"TG.51.5.FA18.3","HDCA",0.33832480525523,0.0680291451887478
"TG.52.0.FA16.0","HDCA",-0.0513648283990505,0.858555958617561
"TG.52.0.FA18.0","HDCA",-0.0605850691432809,0.824634022913123
"TG.52.0.FA20.0","HDCA",-0.0263680939455802,0.945681017092488
"TG.52.1.FA16.0","HDCA",-0.061171981028209,0.822892168134622
"TG.52.1.FA16.1","HDCA",-0.0312912159102826,0.928854780595936
