"Liver_lipid","Intestinal_ba","bicor","adj_pval"
"PE.18.1_20.3","Tauro 3a12b",-0.061808940600464,0.867242707581709
"PE.18.1_20.4","Tauro 3a12b",-0.139867950422314,0.594949542741085
"PE.18.1_20.5","Tauro 3a12b",NA,NA
"PE.18.1_22.0","Tauro 3a12b",-0.282239992765895,0.226450667347427
"PE.18.1_22.4","Tauro 3a12b",-0.165813151107853,0.524829735039706
"PE.18.1_22.5","Tauro 3a12b",-0.291113538260461,0.593480618732069
"PE.18.1_22.6","Tauro 3a12b",0.106139750402411,0.755448130613268
"PE.18.2_18.2","Tauro 3a12b",0.0928652821777727,0.754697805396391
"PE.18.2_18.3","Tauro 3a12b",0.165147458100584,0.857464643742811
"PE.18.2_20.1","Tauro 3a12b",0.113541392968881,0.687068217071065
"PE.18.2_20.2","Tauro 3a12b",-0.0484459170903791,0.928972854478187
"PE.18.2_20.3","Tauro 3a12b",-0.256371974656555,0.362654337426894
"PE.18.2_20.4","Tauro 3a12b",0.00115886309041586,1
"PE.18.2_22.5","Tauro 3a12b",-0.282332011663254,0.641610182748837
"PE.18.2_22.6","Tauro 3a12b",-0.0655095303276314,0.873746064098816
"PE.O.16.0.16.0","Tauro 3a12b",0.0227490120227068,0.997804067168872
"PE.O.16.0.16.1","Tauro 3a12b",-1,NA
"PE.O.16.0.18.0","Tauro 3a12b",-0.264002115288905,0.934360849418193
"PE.O.16.0.18.1","Tauro 3a12b",-0.219619973424118,0.363899198377707
"PE.O.16.0.18.2","Tauro 3a12b",-0.0340962508075305,0.944149144346174
"PE.O.16.0.20.1","Tauro 3a12b",NA,NA
"PE.O.16.0.20.3","Tauro 3a12b",-0.0445795541455324,0.944457128559092
"PE.O.16.0.20.4","Tauro 3a12b",-0.00861033734139279,1
"PE.O.16.0.22.4","Tauro 3a12b",-0.297786393050015,0.257064673552956
"PE.O.16.0.22.5","Tauro 3a12b",-0.0729598018503309,0.942637693578909
"PE.O.16.0.22.6","Tauro 3a12b",-0.0828933102859648,0.820967264344228
"PE.O.18.0.16.0","Tauro 3a12b",0.216267381347261,0.43118496006025
"PE.O.18.0.16.1","Tauro 3a12b",-0.21701620557166,0.549930502999765
"PE.O.18.0.18.0","Tauro 3a12b",-0.10480889641078,0.929611168277202
"PE.O.18.0.18.1","Tauro 3a12b",-0.193909823876943,0.428695237206766
"PE.O.18.0.18.2","Tauro 3a12b",0.0399828337681122,0.925611398201494
"PE.O.18.0.18.3","Tauro 3a12b",NA,NA
"PE.O.18.0.20.1","Tauro 3a12b",1,NA
"PE.O.18.0.20.2","Tauro 3a12b",NA,NA
"PE.O.18.0.20.3","Tauro 3a12b",-0.186748554960393,0.478849130348343
"PE.O.18.0.20.4","Tauro 3a12b",-0.096370878055547,0.743507171337418
"PE.O.18.0.22.4","Tauro 3a12b",-0.569217900843733,0.0291450256302868
"PE.O.18.0.22.5","Tauro 3a12b",-0.0824714304325431,0.928192945841399
"PE.O.18.0.22.6","Tauro 3a12b",-0.0743163190115077,0.844750148351159
"PE.P.14.0.18.0","Tauro 3a12b",0.478344337014326,0.255712372710383
"PE.P.14.0.18.1","Tauro 3a12b",-0.304421791766546,0.288573403478369
"PE.P.14.1.18.1","Tauro 3a12b",-0.692109314820308,0.69031438124667
"PE.P.16.0.16.0","Tauro 3a12b",-0.267231330443674,0.254829601590639
"PE.P.16.0.16.1","Tauro 3a12b",-0.157567546659717,0.782836619877394
"PE.P.16.0.18.0","Tauro 3a12b",-0.168034347698047,0.562296266066207
"PE.P.16.0.18.1","Tauro 3a12b",-0.307540896885014,0.182278489003407
"PE.P.16.0.18.2","Tauro 3a12b",-0.00214213132491059,1
"PE.P.16.0.20.1","Tauro 3a12b",-0.0699918689506447,0.916171426382901
"PE.P.16.0.20.2","Tauro 3a12b",-0.146189877202508,0.816137658529649
"PE.P.16.0.20.3","Tauro 3a12b",-0.107693715685005,0.72813575394847
"PE.P.16.0.20.4","Tauro 3a12b",-0.0897692430393303,0.765410683479535
"PE.P.16.0.20.5","Tauro 3a12b",NA,NA
"PE.P.16.0.22.4","Tauro 3a12b",-0.140302401058397,0.593452867623037
"PE.P.16.0.22.5","Tauro 3a12b",-0.076393171380027,0.937373490863632
"PE.P.16.0.22.6","Tauro 3a12b",-0.21168442659737,0.450804685265675
"PE.P.16.1.18.1","Tauro 3a12b",-0.330275955055326,0.222058138208531
"PE.P.18.0.16.0","Tauro 3a12b",-0.118219483294922,0.670535615202344
"PE.P.18.0.16.1","Tauro 3a12b",-0.441128137531534,0.126191242815555
"PE.P.18.0.18.0","Tauro 3a12b",-0.0367948488132728,0.962130287170742
"PE.P.18.0.18.1","Tauro 3a12b",-0.196278404198177,0.422218532359874
"PE.P.18.0.18.2","Tauro 3a12b",-0.191701870926725,0.433723331280483
"PE.P.18.0.18.3","Tauro 3a12b",NA,NA
"PE.P.18.0.20.1","Tauro 3a12b",NA,NA
"PE.P.18.0.20.2","Tauro 3a12b",-0.463090175091308,0.835247515992795
"PE.P.18.0.20.3","Tauro 3a12b",-0.23990780158887,0.349257326722424
"PE.P.18.0.20.4","Tauro 3a12b",-0.086694915687922,0.775121414863147
"PE.P.18.0.20.5","Tauro 3a12b",NA,NA
"PE.P.18.0.22.4","Tauro 3a12b",-0.101152287857144,0.728050296038305
"PE.P.18.0.22.5","Tauro 3a12b",0.00469929060891233,1
"PE.P.18.0.22.6","Tauro 3a12b",-0.147374225512561,0.634638902729288
"PE.P.18.1.16.0","Tauro 3a12b",0.0511263936714893,0.89019433404157
"PE.P.18.1.16.1","Tauro 3a12b",-0.296260551475979,0.371265454885118
"PE.P.18.1.18.0","Tauro 3a12b",-0.236616744906839,0.448402760540963
"PE.P.18.1.18.1","Tauro 3a12b",-0.327689783885732,0.149485990313073
"PE.P.18.1.18.2","Tauro 3a12b",-0.0693493334952228,0.831185683988864
"PE.P.18.1.20.1","Tauro 3a12b",NA,NA
"PE.P.18.1.20.2","Tauro 3a12b",1,NA
"PE.P.18.1.20.3","Tauro 3a12b",-0.0449929012948791,0.9226070428397
"PE.P.18.1.20.4","Tauro 3a12b",0.0465922265806173,0.904308267747104
"PE.P.18.1.22.4","Tauro 3a12b",0.0116442126207436,1
"PE.P.18.1.22.5","Tauro 3a12b",0.0441064452306248,0.983417161181639
"PE.P.18.1.22.6","Tauro 3a12b",0.25953621868885,0.366632651868015
"PE.P.18.2.18.2","Tauro 3a12b",-0.596320012923834,0.21823198841785
"PE.P.18.2.20.4","Tauro 3a12b",0.532313880745801,0.448402760540963
"SM.d18.1.14.0","Tauro 3a12b",-0.148168893448239,0.566924943787397
"SM.d18.1.16.0","Tauro 3a12b",0.00452214384503519,1
"SM.d18.1.18.0","Tauro 3a12b",-0.0316078414835704,0.95133055638963
"SM.d18.1.18.1","Tauro 3a12b",-0.172431339067343,0.488740843125081
"SM.d18.1.20.0","Tauro 3a12b",0.109321832903243,0.700582112525506
"SM.d18.1.20.1","Tauro 3a12b",-0.073156238489394,0.818675210937538
"SM.d18.1.22.0","Tauro 3a12b",0.0585103828738797,0.865732017572009
"SM.d18.1.22.1","Tauro 3a12b",0.113621640196718,0.686858052875667
"SM.d18.1.24.0","Tauro 3a12b",0.0830435076987687,0.787546857028156
"SM.d18.1.24.1","Tauro 3a12b",0.0510432578356752,0.890356337933956
"SM.d18.1.26.0","Tauro 3a12b",-0.0984924775754783,0.736764459358759
"SM.d18.1.26.1","Tauro 3a12b",-0.0745217566115612,0.814268887784441
"TG.36.0.FA12.0","Tauro 3a12b",-0.0880505958335239,0.770841337266752
"TG.38.0.FA12.0","Tauro 3a12b",0.0879850026955246,0.789113679912142
"TG.40.0.FA12.0","Tauro 3a12b",-0.138445345628678,0.712349075667273
"TG.40.0.FA14.0","Tauro 3a12b",0.0102687257578742,1
"TG.40.0.FA16.0","Tauro 3a12b",-0.199671501679894,0.444739197825664
"TG.42.0.FA12.0","Tauro 3a12b",0.0497369085158732,0.9226070428397
"TG.42.0.FA14.0","Tauro 3a12b",-0.280532278982854,0.311629019629563
"TG.42.0.FA16.0","Tauro 3a12b",0.0122350355168499,1
"TG.42.1.FA12.0","Tauro 3a12b",-0.0236914876974931,0.991655442670498
"TG.42.1.FA14.0","Tauro 3a12b",-0.0286949898826812,0.974682161437143
"TG.42.1.FA16.0","Tauro 3a12b",0.0186184241517209,0.991430680378374
"TG.42.1.FA16.1","Tauro 3a12b",0.0265884354103397,0.97935945894066
"TG.42.1.FA18.1","Tauro 3a12b",-0.0160169537087257,0.998908431994591
"TG.42.2.FA12.0","Tauro 3a12b",NA,NA
"TG.42.2.FA18.2","Tauro 3a12b",-0.0639585832768612,0.913570135016063
"TG.44.0.FA12.0","Tauro 3a12b",-0.0125356329246352,1
"TG.44.0.FA14.0","Tauro 3a12b",0.0153949943629147,1
"TG.44.0.FA16.0","Tauro 3a12b",0.0166662645224484,0.99737563475467
"TG.44.0.FA18.0","Tauro 3a12b",0.34477233726761,0.243978552232332
"TG.44.1.FA12.0","Tauro 3a12b",-0.0876305685866478,0.789820142509953
"TG.44.1.FA14.0","Tauro 3a12b",-0.0175649617176205,0.997804067168872
"TG.44.1.FA14.1","Tauro 3a12b",0.125983054769682,0.720921829324589
"TG.44.1.FA16.0","Tauro 3a12b",0.050156699916268,0.893073949193691
"TG.44.1.FA16.1","Tauro 3a12b",-0.0252011873402894,0.976691726972364
"TG.44.1.FA18.1","Tauro 3a12b",0.0333937521240611,0.945775719067162
"TG.44.2.FA12.0","Tauro 3a12b",-0.135851095630585,0.661073327520352
"TG.44.2.FA14.0","Tauro 3a12b",-0.071768752527478,0.856412954688911
"TG.44.2.FA16.0","Tauro 3a12b",0.0304298193373017,0.955165805665821
"TG.44.2.FA16.1","Tauro 3a12b",0.027916054181913,0.962360990273503
"TG.44.2.FA18.1","Tauro 3a12b",0.0110028669314665,1
"TG.44.2.FA18.2","Tauro 3a12b",-0.0175893820177609,0.994544923355796
"TG.44.3.FA18.2","Tauro 3a12b",0.0849150543322434,0.789671892847061
"TG.45.0.FA14.0","Tauro 3a12b",-0.0663887774387576,0.867507122234035
"TG.45.0.FA15.0","Tauro 3a12b",-0.112489277363624,0.749870391620881
"TG.45.0.FA16.0","Tauro 3a12b",0.0237919329996386,0.975111836473337
"TG.45.1.FA15.0","Tauro 3a12b",0.0345191569601672,0.960195010583947
"TG.45.1.FA16.0","Tauro 3a12b",0.0367583138413717,0.935775269014289
"TG.45.1.FA18.1","Tauro 3a12b",-0.0300874667700306,0.956330302326636
"TG.46.0.FA12.0","Tauro 3a12b",-0.0441576932050407,0.927666024651623
"TG.46.0.FA14.0","Tauro 3a12b",0.0777686445372061,0.803531344629166
"TG.46.0.FA16.0","Tauro 3a12b",0.0850424134449444,0.780320051626401
"TG.46.0.FA18.0","Tauro 3a12b",0.106265284629686,0.749032700145455
"TG.46.1.FA12.0","Tauro 3a12b",0.0240504799985538,0.974677549902709
"TG.46.1.FA14.0","Tauro 3a12b",0.0770150051508076,0.805626783937445
"TG.46.1.FA14.1","Tauro 3a12b",0.0771329547380469,0.805348716613258
"TG.46.1.FA16.0","Tauro 3a12b",0.0777401530527544,0.803534927898661
"TG.46.1.FA16.1","Tauro 3a12b",0.0967817944380323,0.742227662113662
"TG.46.1.FA18.0","Tauro 3a12b",-0.0338329062822946,0.952501424047398
"TG.46.1.FA18.1","Tauro 3a12b",0.0164549079486093,0.997804067168872
"TG.46.2.FA12.0","Tauro 3a12b",-0.00553937596374071,1
"TG.46.2.FA14.0","Tauro 3a12b",0.073993272800793,0.816137658529649
"TG.46.2.FA14.1","Tauro 3a12b",0.0760050214992489,0.808880734870644
"TG.46.2.FA16.0","Tauro 3a12b",0.0585057188752686,0.865732017572009
"TG.46.2.FA16.1","Tauro 3a12b",0.0920634251967003,0.757489457585632
"TG.46.2.FA18.1","Tauro 3a12b",0.0028709404332261,1
"TG.46.2.FA18.2","Tauro 3a12b",-0.0630961080073984,0.850591844521696
"TG.46.3.FA12.0","Tauro 3a12b",-0.049010544261802,0.896458638895293
"TG.46.3.FA14.0","Tauro 3a12b",-0.0872703921375483,0.803836238373653
"TG.46.3.FA14.1","Tauro 3a12b",0.0466480508965496,0.912730687123943
"TG.46.3.FA16.0","Tauro 3a12b",-0.0307574193174983,0.954124848610896
"TG.46.3.FA16.1","Tauro 3a12b",0.0476867269664014,0.900623041585943
"TG.46.3.FA18.1","Tauro 3a12b",-0.082304550046053,0.789735274160569
"TG.46.3.FA18.2","Tauro 3a12b",-0.0338749764676356,0.94477724880837
"TG.46.3.FA18.3","Tauro 3a12b",-0.575590979762921,0.24064904894728
"TG.46.4.FA18.2","Tauro 3a12b",-0.0510636360098996,0.919109639402106
"TG.47.0.FA14.0","Tauro 3a12b",-0.0608249864161534,0.883773575741167
"TG.47.0.FA15.0","Tauro 3a12b",0.0608199827131819,0.858420433897061
"TG.47.0.FA16.0","Tauro 3a12b",0.0577663059562618,0.868026876499725
"TG.47.0.FA17.0","Tauro 3a12b",0.0503143974481692,0.897070256666578
"TG.47.1.FA14.0","Tauro 3a12b",0.0168362587835997,0.996904691722724
"TG.47.1.FA15.0","Tauro 3a12b",0.0528934868304656,0.886787845696204
"TG.47.1.FA16.0","Tauro 3a12b",0.0639594618062289,0.847285347292817
"TG.47.1.FA16.1","Tauro 3a12b",0.0979780504615939,0.738503702415905
"TG.47.1.FA17.0","Tauro 3a12b",-0.0669892606739582,0.863007896458351
"TG.47.1.FA18.1","Tauro 3a12b",-0.00468204199742768,1
"TG.47.2.FA14.0","Tauro 3a12b",0.0726071090469512,0.831340580289675
"TG.47.2.FA15.0","Tauro 3a12b",0.0329061339219361,0.947178001230667
"TG.47.2.FA16.1","Tauro 3a12b",0.0705421004156286,0.826989971051449
"TG.47.2.FA18.1","Tauro 3a12b",-0.0333382739777946,0.945903044561534
"TG.47.2.FA18.2","Tauro 3a12b",-0.0278704799742602,0.962458955076704
"TG.48.0.FA14.0","Tauro 3a12b",0.0779859413310139,0.803062892388919
"TG.48.0.FA16.0","Tauro 3a12b",0.0996303607759571,0.732879258151238
"TG.48.0.FA18.0","Tauro 3a12b",0.0750423615007004,0.812440323489282
"TG.48.1.FA12.0","Tauro 3a12b",-0.00714803462174069,1
"TG.48.1.FA14.0","Tauro 3a12b",0.0783798092398625,0.802250092952184
"TG.48.1.FA14.1","Tauro 3a12b",0.0783335562501835,0.80236668345324
"TG.48.1.FA16.0","Tauro 3a12b",0.105259270318742,0.714821429953477
"TG.48.1.FA16.1","Tauro 3a12b",0.11265298664553,0.690189723264064
"TG.48.1.FA18.0","Tauro 3a12b",0.0688748601877515,0.83256426663133
"TG.48.1.FA18.1","Tauro 3a12b",0.0792542334293603,0.799321869118242
"TG.48.2.FA12.0","Tauro 3a12b",-0.0012364860485559,1
"TG.48.2.FA14.0","Tauro 3a12b",0.0772946662824973,0.804956571302572
"TG.48.2.FA14.1","Tauro 3a12b",0.0833703093339142,0.786355588790938
"TG.48.2.FA16.0","Tauro 3a12b",0.114103459780688,0.685258926798993
"TG.48.2.FA16.1","Tauro 3a12b",0.11826893567102,0.670343699990794
"TG.48.2.FA18.0","Tauro 3a12b",-0.0449075902317595,0.916049649825894
"TG.48.2.FA18.1","Tauro 3a12b",0.0727157995795976,0.820210596476816
"TG.48.2.FA18.2","Tauro 3a12b",0.00677760515663392,1
"TG.48.3.FA12.0","Tauro 3a12b",-0.0682471516198586,0.834688555233662
"TG.48.3.FA14.0","Tauro 3a12b",0.000705887512305602,1
"TG.48.3.FA14.1","Tauro 3a12b",0.0472713161107249,0.902111391567252
"TG.48.3.FA16.0","Tauro 3a12b",0.0577244901103028,0.868052922321241
"TG.48.3.FA16.1","Tauro 3a12b",0.106885746990889,0.709228989951242
"TG.48.3.FA18.1","Tauro 3a12b",0.0507810975313755,0.89094550697052
"TG.48.3.FA18.2","Tauro 3a12b",-0.0132108650631721,1
"TG.48.3.FA18.3","Tauro 3a12b",0.0287835607423795,0.960418359841636
"TG.48.4.FA12.0","Tauro 3a12b",0.0648737878338541,0.844750148351159
"TG.48.4.FA14.0","Tauro 3a12b",-0.0267079807155973,0.966074880154014
"TG.48.4.FA14.1","Tauro 3a12b",0.00854416981011591,1
"TG.48.4.FA16.0","Tauro 3a12b",0.0865907369528936,0.775475452806051
"TG.48.4.FA16.1","Tauro 3a12b",0.0666146873885927,0.839889181293121
"TG.48.4.FA18.1","Tauro 3a12b",-0.0330271766646498,0.946695576502736
"TG.48.4.FA18.2","Tauro 3a12b",-0.00852516803980252,1
"TG.48.4.FA18.3","Tauro 3a12b",0.0297417021226193,0.957447168029711
"TG.48.4.FA20.4","Tauro 3a12b",-0.532506988511108,0.335106641347166
"TG.48.5.FA18.2","Tauro 3a12b",-0.00160519840857397,1
"TG.48.5.FA18.3","Tauro 3a12b",0.0686170782214812,0.890356337933956
"TG.49.0.FA15.0","Tauro 3a12b",-0.00304808256782924,1
"TG.49.0.FA16.0","Tauro 3a12b",0.0666420925948576,0.839866981330228
"TG.49.0.FA17.0","Tauro 3a12b",0.0866619090335022,0.775168726562995
"TG.49.0.FA18.0","Tauro 3a12b",0.0162385250859037,0.998408233045927
"TG.49.1.FA14.0","Tauro 3a12b",-0.0430247192212823,0.917394404745082
"TG.49.1.FA15.0","Tauro 3a12b",0.0554342178921456,0.875860304342846
"TG.49.1.FA16.0","Tauro 3a12b",0.0778907245336354,0.803185598051071
"TG.49.1.FA16.1","Tauro 3a12b",0.0976378896744679,0.739706147040954
"TG.49.1.FA17.0","Tauro 3a12b",0.0766426187295672,0.806386053253144
"TG.49.1.FA18.1","Tauro 3a12b",0.0562909443328064,0.872843305070545
"TG.49.2.FA14.0","Tauro 3a12b",0.0383425491439889,0.930702191550958
"TG.49.2.FA15.0","Tauro 3a12b",0.0531897216135586,0.883605967002171
"TG.49.2.FA16.0","Tauro 3a12b",0.100737099493499,0.729529968560275
"TG.49.2.FA16.1","Tauro 3a12b",0.0930610572606661,0.753984633401363
"TG.49.2.FA17.0","Tauro 3a12b",0.0870394549329503,0.774005988712114
"TG.49.2.FA18.1","Tauro 3a12b",0.055767726118731,0.874560532720396
"TG.49.2.FA18.2","Tauro 3a12b",0.00132907310259801,1
"TG.49.3.FA15.0","Tauro 3a12b",-0.0374377285186084,0.933796811497273
"TG.49.3.FA16.0","Tauro 3a12b",0.0309475033004123,0.953491498182158
"TG.49.3.FA16.1","Tauro 3a12b",0.0933910367178578,0.75299047638741
"TG.49.3.FA18.2","Tauro 3a12b",-0.0103776779922669,1
"TG.49.3.FA18.3","Tauro 3a12b",-0.072821106596594,0.844897390847019
"TG.50.0.FA14.0","Tauro 3a12b",0.028358819086959,0.966223608861433
"TG.50.0.FA16.0","Tauro 3a12b",0.0884587488191347,0.769279074382986
"TG.50.0.FA18.0","Tauro 3a12b",0.0910730087369609,0.760494891558782
"TG.50.1.FA14.0","Tauro 3a12b",0.0583213021893499,0.866456613624994
"TG.50.1.FA16.0","Tauro 3a12b",0.0852438954481309,0.779704021145728
"TG.50.1.FA16.1","Tauro 3a12b",0.103940647635714,0.718870936327363
"TG.50.1.FA18.0","Tauro 3a12b",0.101434847183092,0.72730431601616
"TG.50.1.FA18.1","Tauro 3a12b",0.0902882970425356,0.763609344620969
"TG.50.1.FA20.1","Tauro 3a12b",0.0901856386085798,0.772724062933985
"TG.50.2.FA14.0","Tauro 3a12b",0.0657188864175642,0.842638862070487
"TG.50.2.FA14.1","Tauro 3a12b",0.101699422214183,0.731192366348816
"TG.50.2.FA16.0","Tauro 3a12b",0.102825317173212,0.722873476912927
"TG.50.2.FA16.1","Tauro 3a12b",0.101787951448492,0.726067769029155
"TG.50.2.FA18.0","Tauro 3a12b",0.103946813944581,0.718870936327363
"TG.50.2.FA18.1","Tauro 3a12b",0.100398740495407,0.730386461530365
"TG.50.2.FA18.2","Tauro 3a12b",0.0938868407748141,0.75139494839304
"TG.50.2.FA20.2","Tauro 3a12b",-0.0288012442564416,0.973074910062849
"TG.50.3.FA14.0","Tauro 3a12b",0.0131468498159674,1
"TG.50.3.FA14.1","Tauro 3a12b",0.052656541150924,0.88535926871953
"TG.50.3.FA16.0","Tauro 3a12b",0.0990504362565617,0.734612584948259
"TG.50.3.FA16.1","Tauro 3a12b",0.100823097715128,0.729243281805502
"TG.50.3.FA18.0","Tauro 3a12b",0.0426354884557192,0.916636038083481
"TG.50.3.FA18.1","Tauro 3a12b",0.0936262189755277,0.752258124864411
"TG.50.3.FA18.2","Tauro 3a12b",0.0815371837630924,0.791920446412349
"TG.50.3.FA18.3","Tauro 3a12b",0.101393942103173,0.727308769486067
"TG.50.3.FA20.3","Tauro 3a12b",-0.0985638940012487,0.74543458258439
"TG.50.4.FA14.0","Tauro 3a12b",0.145086682892656,0.57665665941331
"TG.50.4.FA14.1","Tauro 3a12b",-0.0248397495087885,0.97240415276735
"TG.50.4.FA16.0","Tauro 3a12b",0.114289531503638,0.68465776277104
"TG.50.4.FA16.1","Tauro 3a12b",0.0724369036410824,0.820787379325508
"TG.50.4.FA18.1","Tauro 3a12b",0.0743092377675438,0.81502867668758
"TG.50.4.FA18.2","Tauro 3a12b",0.0962045186023165,0.743768266763843
"TG.50.4.FA18.3","Tauro 3a12b",0.0534925301685079,0.882771014274906
"TG.50.4.FA20.3","Tauro 3a12b",-0.0891897494237425,0.780030577303505
"TG.50.4.FA20.4","Tauro 3a12b",-0.0702076483038644,0.831621752329666
"TG.50.5.FA14.0","Tauro 3a12b",0.0198909003833178,0.989022912640271
"TG.50.5.FA16.0","Tauro 3a12b",0.129064800681482,0.633483006333549
"TG.50.5.FA16.1","Tauro 3a12b",0.0760214227615612,0.808857365149381
"TG.50.5.FA18.1","Tauro 3a12b",0.0832261255168693,0.786725039929835
"TG.50.5.FA18.2","Tauro 3a12b",0.140401363481171,0.593134274025843
"TG.50.5.FA18.3","Tauro 3a12b",0.0805468293206458,0.794720181926819
"TG.50.5.FA20.4","Tauro 3a12b",-0.10314742569377,0.721695310447838
"TG.50.5.FA20.5","Tauro 3a12b",-0.0547219034467246,0.916126567819657
"TG.50.6.FA20.4","Tauro 3a12b",-0.618674485751756,0.109036386639899
"TG.51.0.FA16.0","Tauro 3a12b",0.0351459902395999,0.940712783376963
"TG.51.0.FA17.0","Tauro 3a12b",0.0569753660055544,0.870654876744539
"TG.51.0.FA18.0","Tauro 3a12b",0.0477360548525105,0.900562379506771
"TG.51.1.FA15.0","Tauro 3a12b",0.0305834580809289,0.954629585201129
"TG.51.1.FA16.0","Tauro 3a12b",0.0712386027784169,0.824382465607237
"TG.51.1.FA17.0","Tauro 3a12b",0.0676517871684184,0.836084769305476
"TG.51.1.FA18.0","Tauro 3a12b",0.0576155220354549,0.86855095084931
"TG.51.1.FA18.1","Tauro 3a12b",0.0696525324298736,0.83018468124779
"TG.51.2.FA15.0","Tauro 3a12b",0.0357890040705156,0.938826412731209
"TG.51.2.FA16.0","Tauro 3a12b",0.0884092574254202,0.769438078533766
"TG.51.2.FA16.1","Tauro 3a12b",0.0890695846685159,0.766977887676493
"TG.51.2.FA17.0","Tauro 3a12b",0.08641341231457,0.77592062166467
"TG.51.2.FA18.1","Tauro 3a12b",0.0695033193561129,0.830560063191174
"TG.51.2.FA18.2","Tauro 3a12b",0.0231244619249642,0.977005616020081
"TG.51.3.FA15.0","Tauro 3a12b",-0.0251599772790332,0.971393712299732
"TG.51.3.FA16.1","Tauro 3a12b",0.0873903594545283,0.772980351468178
"TG.51.3.FA17.0","Tauro 3a12b",0.0627452059006887,0.851795634472014
"TG.51.3.FA18.2","Tauro 3a12b",0.031457937050194,0.951784965390515
"TG.51.3.FA18.3","Tauro 3a12b",0.004023556237857,1
"TG.51.4.FA15.0","Tauro 3a12b",0.159843366555918,0.528246346812588
"TG.51.4.FA16.1","Tauro 3a12b",0.0415682440471932,0.920105420830654
"TG.51.4.FA18.2","Tauro 3a12b",0.123401016441392,0.652628876611768
"TG.51.4.FA18.3","Tauro 3a12b",0.0126220118126146,1
"TG.51.4.FA20.4","Tauro 3a12b",-0.332516675425374,0.190139782852618
"TG.51.5.FA18.2","Tauro 3a12b",0.146621825324079,0.594620428933395
"TG.51.5.FA18.3","Tauro 3a12b",0.0869540831402609,0.782852629505439
"TG.52.0.FA16.0","Tauro 3a12b",0.073103462267641,0.818824543846313
"TG.52.0.FA18.0","Tauro 3a12b",0.0780092441150859,0.803062892388919
"TG.52.0.FA20.0","Tauro 3a12b",-0.0181493852362683,0.99286211842737
"TG.52.1.FA16.0","Tauro 3a12b",0.0802586618685175,0.795781578501827
"TG.52.1.FA16.1","Tauro 3a12b",0.0859625096603125,0.777145683030033
"TG.52.1.FA18.0","Tauro 3a12b",0.0809313995765634,0.79364823601401
"TG.52.1.FA18.1","Tauro 3a12b",0.0829510025393284,0.787842341382978
"TG.52.1.FA20.0","Tauro 3a12b",0.0151686247510805,1
"TG.52.1.FA20.1","Tauro 3a12b",0.0779855619313246,0.803062892388919
"TG.52.2.FA14.0","Tauro 3a12b",0.0349125615764545,0.941432032002547
"TG.52.2.FA16.0","Tauro 3a12b",0.0840438714835655,0.783959230009681
"TG.52.2.FA16.1","Tauro 3a12b",0.0857360412723258,0.778132499643073
"TG.52.2.FA18.0","Tauro 3a12b",0.0882115655294405,0.770252298676707
"TG.52.2.FA18.1","Tauro 3a12b",0.0801135385786459,0.796314825886846
"TG.52.2.FA18.2","Tauro 3a12b",0.0920405438698086,0.757489457585632
"TG.52.2.FA20.0","Tauro 3a12b",0.0682190667570758,0.834771468974934
"TG.52.2.FA20.1","Tauro 3a12b",0.084777838795642,0.78114046459819
"TG.52.2.FA20.2","Tauro 3a12b",0.043227151379633,0.914881867703947
"TG.52.3.FA14.0","Tauro 3a12b",-0.00528734469179013,1
"TG.52.3.FA16.0","Tauro 3a12b",0.0905680892429326,0.762495385279041
"TG.52.3.FA16.1","Tauro 3a12b",0.0727366600142261,0.820164533131791
"TG.52.3.FA18.0","Tauro 3a12b",0.0795723561255127,0.798105968048146
"TG.52.3.FA18.1","Tauro 3a12b",0.0793410826284854,0.79905647291578
"TG.52.3.FA18.2","Tauro 3a12b",0.0891617795115458,0.766857735086323
"TG.52.3.FA18.3","Tauro 3a12b",0.107888289867248,0.705729766842533
"TG.52.3.FA20.0","Tauro 3a12b",0.0921643863146174,0.757270555263367
"TG.52.3.FA20.1","Tauro 3a12b",0.0823878900756802,0.789671892847061
"TG.52.3.FA20.2","Tauro 3a12b",0.0569863838949175,0.870654876744539
"TG.52.3.FA20.3","Tauro 3a12b",0.00437267660163952,1
"TG.52.3.FA22.1","Tauro 3a12b",0.112067278445524,0.69212371915361
"TG.52.4.FA14.0","Tauro 3a12b",-0.0655885613290611,0.8431245305187
"TG.52.4.FA16.0","Tauro 3a12b",0.226525885880987,0.346948584971202
"TG.52.4.FA16.1","Tauro 3a12b",0.0709555369424054,0.825349660195394
"TG.52.4.FA18.0","Tauro 3a12b",0.0510842323350908,0.890347178860166
"TG.52.4.FA18.1","Tauro 3a12b",0.0779477215648343,0.803129333068582
"TG.52.4.FA18.2","Tauro 3a12b",0.206865577839632,0.395700863119892
"TG.52.4.FA18.3","Tauro 3a12b",0.113990528590213,0.68559769795828
"TG.52.4.FA20.0","Tauro 3a12b",0.245941455273165,0.300578748637903
"TG.52.4.FA20.2","Tauro 3a12b",0.053304223157756,0.883201917100363
"TG.52.4.FA20.3","Tauro 3a12b",0.0221762189846088,0.97974309422138
"TG.52.4.FA20.4","Tauro 3a12b",-0.0281480672528658,0.962045824145368
"TG.52.4.FA22.1","Tauro 3a12b",0.134620313521097,0.613598928820844
"TG.52.4.FA22.4","Tauro 3a12b",-0.00648392052257897,1
"TG.52.5.FA14.0","Tauro 3a12b",-0.0539657118552752,0.880861151342608
