"Plasma_lipid","Liver_ba","bicor","adj_pval"
"TG.47.0.FA17.0","T-b-MCA",0.00939150265749024,1
"TG.47.1.FA14.0","T-b-MCA",0.116415529768476,0.842512312991075
"TG.47.1.FA15.0","T-b-MCA",0.105359627765067,0.842512312991075
"TG.47.1.FA16.0","T-b-MCA",0.318085757701274,0.236240762565797
"TG.47.1.FA16.1","T-b-MCA",0.335225898796047,0.229185303740101
"TG.47.1.FA17.0","T-b-MCA",0.259080966394748,0.798697815162274
"TG.47.1.FA18.1","T-b-MCA",0.214199814350044,0.530949727242353
"TG.47.2.FA14.0","T-b-MCA",-0.14130204428866,0.914409703938179
"TG.47.2.FA15.0","T-b-MCA",-0.0180535634358946,1
"TG.47.2.FA16.1","T-b-MCA",0.203713771969066,0.613011121069425
"TG.47.2.FA18.1","T-b-MCA",0.214081395777077,0.585479757478926
"TG.47.2.FA18.2","T-b-MCA",0.392937760629962,0.356500588957635
"TG.48.0.FA14.0","T-b-MCA",0.146898957043488,0.701286229431289
"TG.48.0.FA16.0","T-b-MCA",0.263006579288973,0.32600423434443
"TG.48.0.FA18.0","T-b-MCA",0.0540988152951212,0.959710861140043
"TG.48.1.FA12.0","T-b-MCA",0.0787469665313191,0.942996099719568
"TG.48.1.FA14.0","T-b-MCA",0.332918013131876,0.168741672598039
"TG.48.1.FA14.1","T-b-MCA",0.116003469782505,0.866137284296913
"TG.48.1.FA16.0","T-b-MCA",0.346095954236754,0.14279952024354
"TG.48.1.FA16.1","T-b-MCA",0.34840400041052,0.139246278063662
"TG.48.1.FA18.0","T-b-MCA",0.0473186701098822,0.989050639610109
"TG.48.1.FA18.1","T-b-MCA",0.294129809961687,0.249061874702605
"TG.48.2.FA12.0","T-b-MCA",0.281872912476332,0.311549493328768
"TG.48.2.FA14.0","T-b-MCA",0.32099036383289,0.195515015561579
"TG.48.2.FA14.1","T-b-MCA",0.313806203524026,0.213249888155203
"TG.48.2.FA16.0","T-b-MCA",0.297410767304384,0.242214128255902
"TG.48.2.FA16.1","T-b-MCA",0.284960493916904,0.271306685650072
"TG.48.2.FA18.0","T-b-MCA",0.149172213691703,0.807427039217006
"TG.48.2.FA18.1","T-b-MCA",0.309175746747205,0.215996226565563
"TG.48.2.FA18.2","T-b-MCA",0.220931884081068,0.437667491480032
"TG.48.3.FA12.0","T-b-MCA",0.356690737911661,0.197653855691198
"TG.48.3.FA14.0","T-b-MCA",0.19485991832519,0.545909351699639
"TG.48.3.FA14.1","T-b-MCA",0.182001665666384,0.555180413606701
"TG.48.3.FA16.0","T-b-MCA",0.281850166863926,0.311549493328768
"TG.48.3.FA16.1","T-b-MCA",0.293027232377744,0.250332055872605
"TG.48.3.FA18.1","T-b-MCA",0.292188614598442,0.253006530439291
"TG.48.3.FA18.2","T-b-MCA",0.229130821869951,0.426903019742665
"TG.48.3.FA18.3","T-b-MCA",0.196902853171525,0.627923623133405
"TG.48.4.FA12.0","T-b-MCA",-0.0927282017405991,0.919128946385185
"TG.48.4.FA14.0","T-b-MCA",0.706284184832764,0.83762162850123
"TG.48.4.FA14.1","T-b-MCA",0.279640667015545,0.47974133777492
"TG.48.4.FA16.0","T-b-MCA",-0.386322191348422,0.369596938279504
"TG.48.4.FA16.1","T-b-MCA",0.182783824939046,0.650637942010524
"TG.48.4.FA18.1","T-b-MCA",-0.0235868137251344,1
"TG.48.4.FA18.2","T-b-MCA",-0.0798205824791689,0.914258895972823
"TG.48.4.FA18.3","T-b-MCA",0.0494276204092758,1
"TG.48.5.FA18.2","T-b-MCA",-0.0726906362472757,0.996147136996758
"TG.48.5.FA18.3","T-b-MCA",1,NA
"TG.49.0.FA15.0","T-b-MCA",0.258577064304551,0.409486188236721
"TG.49.0.FA16.0","T-b-MCA",0.180957822597881,0.559317530707368
"TG.49.0.FA17.0","T-b-MCA",0.168417192851553,0.616518103891217
"TG.49.0.FA18.0","T-b-MCA",0.277277074020017,0.316372057835743
"TG.49.1.FA14.0","T-b-MCA",0.066778643842966,0.948829924144532
"TG.49.1.FA15.0","T-b-MCA",0.261843951145247,0.329483445461862
"TG.49.1.FA16.0","T-b-MCA",0.28283978586653,0.275889947472498
"TG.49.1.FA16.1","T-b-MCA",0.220346280208612,0.439655303790226
"TG.49.1.FA17.0","T-b-MCA",0.154455315791345,0.704956155789089
"TG.49.1.FA18.1","T-b-MCA",0.254742516305579,0.347817093317233
"TG.49.2.FA14.0","T-b-MCA",0.110457452214783,0.8380717952101
"TG.49.2.FA15.0","T-b-MCA",0.202931597151207,0.493323332185757
"TG.49.2.FA16.0","T-b-MCA",0.163513220644652,0.612867352710073
"TG.49.2.FA16.1","T-b-MCA",0.270712205001329,0.312509068459511
"TG.49.2.FA17.0","T-b-MCA",0.0181880883891723,1
"TG.49.2.FA18.1","T-b-MCA",0.261290088272009,0.344416312050697
"TG.49.2.FA18.2","T-b-MCA",-0.078925173449356,0.881246171230535
"TG.49.3.FA15.0","T-b-MCA",0.191588937241718,0.609289377989638
"TG.49.3.FA16.0","T-b-MCA",-0.209892158180109,0.626805037445387
"TG.49.3.FA16.1","T-b-MCA",0.301088474821751,0.246502783869556
"TG.49.3.FA18.2","T-b-MCA",0.230948322642201,0.485772807072759
"TG.49.3.FA18.3","T-b-MCA",-0.37562818123497,0.976978715428028
"TG.50.0.FA14.0","T-b-MCA",0.00822237381655949,1
"TG.50.0.FA16.0","T-b-MCA",0.239416710837645,0.388721497249426
"TG.50.0.FA18.0","T-b-MCA",0.232684793360233,0.4064686241409
"TG.50.1.FA14.0","T-b-MCA",0.238243220892154,0.408165076843339
"TG.50.1.FA16.0","T-b-MCA",0.279751613053269,0.282880375134082
"TG.50.1.FA16.1","T-b-MCA",0.249613296996186,0.363497260842772
"TG.50.1.FA18.0","T-b-MCA",0.256126866901429,0.345224141193852
"TG.50.1.FA18.1","T-b-MCA",0.253047081662487,0.352738904691587
"TG.50.1.FA20.1","T-b-MCA",-0.0122352087530789,1
"TG.50.2.FA14.0","T-b-MCA",0.258678077984335,0.339261251174477
"TG.50.2.FA14.1","T-b-MCA",-0.00730967472397093,1
"TG.50.2.FA16.0","T-b-MCA",0.230656257646586,0.409486188236721
"TG.50.2.FA16.1","T-b-MCA",0.242186677761202,0.380468905740914
"TG.50.2.FA18.0","T-b-MCA",0.22437425852322,0.448304840386232
"TG.50.2.FA18.1","T-b-MCA",0.235529029087962,0.397219778655424
"TG.50.2.FA18.2","T-b-MCA",-0.193804487220529,0.520235459053109
"TG.50.2.FA20.2","T-b-MCA",NA,NA
"TG.50.3.FA14.0","T-b-MCA",0.103498141325451,0.806897651442274
"TG.50.3.FA14.1","T-b-MCA",0.234591136106422,0.407211895193858
"TG.50.3.FA16.0","T-b-MCA",-0.0684189861434404,0.907639891478256
"TG.50.3.FA16.1","T-b-MCA",0.206942632057233,0.482146618434397
"TG.50.3.FA18.0","T-b-MCA",-0.00638046920119622,1
"TG.50.3.FA18.1","T-b-MCA",0.21371508530861,0.4620757935035
"TG.50.3.FA18.2","T-b-MCA",-0.0260198000336415,1
"TG.50.3.FA18.3","T-b-MCA",-0.0398227724976462,0.994999639989712
"TG.50.3.FA20.3","T-b-MCA",0.0688290440388625,0.993466721536652
"TG.50.4.FA14.0","T-b-MCA",-0.113458181454641,0.792881763731346
"TG.50.4.FA14.1","T-b-MCA",0.0403857789527646,0.990704659835416
"TG.50.4.FA16.0","T-b-MCA",-0.132178028811706,0.73155012599835
"TG.50.4.FA16.1","T-b-MCA",-0.0137462404275437,1
"TG.50.4.FA18.1","T-b-MCA",0.12730449919562,0.730975382284237
"TG.50.4.FA18.2","T-b-MCA",-0.141512500534861,0.683429327516371
"TG.50.4.FA18.3","T-b-MCA",0.0142442978585109,1
"TG.50.4.FA20.3","T-b-MCA",-0.302785589897193,0.840882571813552
"TG.50.4.FA20.4","T-b-MCA",-0.142686076820099,0.903913673648665
"TG.50.5.FA14.0","T-b-MCA",0.0586469463367005,1
"TG.50.5.FA16.0","T-b-MCA",-0.296740285640835,0.551113710433084
"TG.50.5.FA16.1","T-b-MCA",-0.0319144066161885,1
"TG.50.5.FA18.1","T-b-MCA",-0.304037788899427,0.329005458184548
"TG.50.5.FA18.2","T-b-MCA",-0.184396398566425,0.652694127788463
"TG.50.5.FA18.3","T-b-MCA",0.0367234909683321,1
"TG.50.5.FA20.4","T-b-MCA",0.412749341630311,0.782963548908367
"TG.50.5.FA20.5","T-b-MCA",1,NA
"TG.51.0.FA16.0","T-b-MCA",0.114729480637405,0.77113357378341
"TG.51.0.FA17.0","T-b-MCA",0.242853244748628,0.397084995814951
"TG.51.0.FA18.0","T-b-MCA",0.199026189201426,0.503490364743926
"TG.51.1.FA15.0","T-b-MCA",0.192484918551502,0.531206487582479
"TG.51.1.FA16.0","T-b-MCA",0.252584135373802,0.354236368326297
"TG.51.1.FA17.0","T-b-MCA",0.237846373118397,0.392186705533983
"TG.51.1.FA18.0","T-b-MCA",0.212441173878356,0.465024357159486
"TG.51.1.FA18.1","T-b-MCA",0.235449907874869,0.397219778655424
"TG.51.2.FA15.0","T-b-MCA",0.21134816976809,0.468527723245777
"TG.51.2.FA16.0","T-b-MCA",0.260132488833309,0.33488149735669
"TG.51.2.FA16.1","T-b-MCA",0.300938233952529,0.234562490530614
"TG.51.2.FA17.0","T-b-MCA",0.185449889806614,0.545909351699639
"TG.51.2.FA18.1","T-b-MCA",0.236303401547954,0.39648750052247
"TG.51.2.FA18.2","T-b-MCA",-0.185578750292913,0.549923795876237
"TG.51.3.FA15.0","T-b-MCA",-0.0717085559753589,0.897858715003685
"TG.51.3.FA16.1","T-b-MCA",0.228995788141482,0.414259847469413
"TG.51.3.FA17.0","T-b-MCA",0.249914533357769,0.431069238079593
"TG.51.3.FA18.2","T-b-MCA",-0.102475913642205,0.806943030486588
"TG.51.3.FA18.3","T-b-MCA",-0.111432355668337,0.947604450367211
"TG.51.4.FA15.0","T-b-MCA",-0.125697156429651,0.761382294090174
"TG.51.4.FA16.1","T-b-MCA",0.110187297575177,0.79280125138349
"TG.51.4.FA18.2","T-b-MCA",-0.301461865456318,0.279477355904504
"TG.51.4.FA18.3","T-b-MCA",-0.125410992958866,0.83762162850123
"TG.51.5.FA18.2","T-b-MCA",-0.0423290569967875,1
"TG.51.5.FA18.3","T-b-MCA",-0.551572338202096,0.635915479800925
"TG.52.0.FA16.0","T-b-MCA",0.183348461256541,0.551590829581671
"TG.52.0.FA18.0","T-b-MCA",0.195111197648707,0.514750124170445
"TG.52.0.FA20.0","T-b-MCA",0.0124385537448482,1
"TG.52.1.FA16.0","T-b-MCA",0.2125006327529,0.465024357159486
"TG.52.1.FA16.1","T-b-MCA",0.237913783044732,0.397183397964232
"TG.52.1.FA18.0","T-b-MCA",0.201663705153752,0.495984994976987
"TG.52.1.FA18.1","T-b-MCA",0.203087336376957,0.493323332185757
"TG.52.1.FA20.0","T-b-MCA",0.0142687548619278,1
"TG.52.1.FA20.1","T-b-MCA",0.0952321113547778,0.828991965518416
"TG.52.2.FA14.0","T-b-MCA",0.216060950843744,0.502487937465981
"TG.52.2.FA16.0","T-b-MCA",0.205323573186527,0.487563236757076
"TG.52.2.FA16.1","T-b-MCA",0.204332667984881,0.490314562140034
"TG.52.2.FA18.0","T-b-MCA",0.00253333590276262,1
"TG.52.2.FA18.1","T-b-MCA",0.208680596722187,0.477591635526069
"TG.52.2.FA18.2","T-b-MCA",-0.185442765763486,0.545909351699639
"TG.52.2.FA20.0","T-b-MCA",-0.00963815609403191,1
"TG.52.2.FA20.1","T-b-MCA",0.228341778179784,0.415823701491847
"TG.52.2.FA20.2","T-b-MCA",0.140583725219895,0.793896750439218
"TG.52.3.FA14.0","T-b-MCA",0.0420370320392908,0.998116505518461
"TG.52.3.FA16.0","T-b-MCA",-0.224250351084462,0.428334246469122
"TG.52.3.FA16.1","T-b-MCA",0.219624806086111,0.442889143567171
"TG.52.3.FA18.0","T-b-MCA",-0.117363291742941,0.760900344623996
"TG.52.3.FA18.1","T-b-MCA",-0.0899177961652865,0.843740602884041
"TG.52.3.FA18.2","T-b-MCA",-0.22767019824066,0.417751191147221
"TG.52.3.FA18.3","T-b-MCA",-0.116614019122393,0.78854083022674
"TG.52.3.FA20.0","T-b-MCA",-0.26876033606247,0.415823701491847
"TG.52.3.FA20.1","T-b-MCA",0.154951909590446,0.650911158564934
"TG.52.3.FA20.2","T-b-MCA",0.211378691503773,0.480395393965735
"TG.52.3.FA20.3","T-b-MCA",0.252079858300165,0.392511660896319
"TG.52.3.FA22.1","T-b-MCA",0.414973818218589,0.61292688665914
"TG.52.4.FA14.0","T-b-MCA",0.2044081757626,0.641437657316547
"TG.52.4.FA16.0","T-b-MCA",-0.182819454746881,0.552656119591408
"TG.52.4.FA16.1","T-b-MCA",-0.16575847722612,0.604772503031665
"TG.52.4.FA18.0","T-b-MCA",-0.417241552894603,0.252770615496932
"TG.52.4.FA18.1","T-b-MCA",-0.168509149221821,0.595952916163813
"TG.52.4.FA18.2","T-b-MCA",-0.200358864052369,0.498611285727059
"TG.52.4.FA18.3","T-b-MCA",-0.195278026903274,0.514441829267427
"TG.52.4.FA20.0","T-b-MCA",-0.452760527626856,0.139952250358467
"TG.52.4.FA20.2","T-b-MCA",0.140308757576474,0.786972214386395
"TG.52.4.FA20.3","T-b-MCA",0.253215231061603,0.383374156911866
"TG.52.4.FA20.4","T-b-MCA",0.233904173795333,0.448204642603874
"TG.52.4.FA22.1","T-b-MCA",0.0483567955684187,1
"TG.52.4.FA22.4","T-b-MCA",NA,NA
"TG.52.5.FA14.0","T-b-MCA",-0.0555108634510172,0.960989501474617
"TG.52.5.FA16.0","T-b-MCA",-0.0774377235841726,0.892557302709698
"TG.52.5.FA16.1","T-b-MCA",-0.157152169492596,0.630460682323722
"TG.52.5.FA18.1","T-b-MCA",-0.151748946522146,0.647891210665568
"TG.52.5.FA18.2","T-b-MCA",-0.133068065635401,0.717815896040072
"TG.52.5.FA18.3","T-b-MCA",-0.099880369324381,0.823601421212331
"TG.52.5.FA20.3","T-b-MCA",0.0802307050980716,0.916046958061949
"TG.52.5.FA20.4","T-b-MCA",0.177828595768031,0.604772503031665
"TG.52.5.FA20.5","T-b-MCA",-0.172649642784787,0.757981989603478
"TG.52.5.FA22.5","T-b-MCA",-0.172486200632653,0.851771855302888
"TG.52.6.FA14.0","T-b-MCA",0.12255772333913,0.777815082657521
"TG.52.6.FA16.0","T-b-MCA",-0.0181970027613384,1
"TG.52.6.FA16.1","T-b-MCA",-0.0797981727780333,0.878788649367081
"TG.52.6.FA18.1","T-b-MCA",-0.238623565678057,0.561714343854761
"TG.52.6.FA18.2","T-b-MCA",-0.09634408459594,0.875002999664572
"TG.52.6.FA18.3","T-b-MCA",-0.0189965824017498,1
"TG.52.6.FA20.4","T-b-MCA",0.235770756533507,0.585419690993633
"TG.52.6.FA20.5","T-b-MCA",-0.0555143968995071,0.977024888682847
"TG.52.6.FA22.6","T-b-MCA",0.0215155942261855,1
"TG.52.7.FA16.0","T-b-MCA",0.117233432175028,0.761135425927847
"TG.52.7.FA18.1","T-b-MCA",0.205074971505472,0.560922921442217
"TG.52.7.FA20.5","T-b-MCA",-0.0896185013607747,0.953657444947584
"TG.52.7.FA22.6","T-b-MCA",0.289133114616717,0.564004896912273
"TG.52.8.FA16.1","T-b-MCA",0.166356803056304,0.617925309595217
"TG.52.8.FA18.2","T-b-MCA",-0.0186181458684286,1
"TG.53.0.FA16.0","T-b-MCA",-0.158119787330965,0.626805037445387
"TG.53.1.FA16.0","T-b-MCA",0.0966109395285853,0.825075118381343
"TG.53.1.FA17.0","T-b-MCA",0.171144710737316,0.586391861849384
"TG.53.1.FA18.0","T-b-MCA",0.164900522976246,0.607665628855543
"TG.53.1.FA18.1","T-b-MCA",0.18136550227039,0.55735178087187
"TG.53.2.FA16.0","T-b-MCA",0.1394279204726,0.690654517472891
"TG.53.2.FA17.0","T-b-MCA",0.222250937989146,0.432321723523995
"TG.53.2.FA18.1","T-b-MCA",0.243372502513367,0.377231576479992
"TG.53.2.FA18.2","T-b-MCA",-0.335650858519902,0.165189870966904
"TG.53.3.FA16.0","T-b-MCA",-0.144841212147013,0.671398152062342
"TG.53.3.FA17.0","T-b-MCA",-0.0874451474446565,0.853556067490417
"TG.53.3.FA18.2","T-b-MCA",-0.274110960987726,0.298095707776338
"TG.53.4.FA16.0","T-b-MCA",-0.318783688683819,0.221188995075829
"TG.53.4.FA17.0","T-b-MCA",-0.347605467082108,0.219947147877498
"TG.53.4.FA18.2","T-b-MCA",-0.334719520132881,0.166540446484024
"TG.53.4.FA18.3","T-b-MCA",-0.221806599001919,0.531206487582479
"TG.53.4.FA20.4","T-b-MCA",0.223069570887388,0.935972240918344
"TG.53.5.FA20.4","T-b-MCA",0.166830936838379,0.860439760968714
"TG.53.6.FA20.4","T-b-MCA",0.425846139722815,0.766661543102352
"TG.54.0.FA16.0","T-b-MCA",-0.0619511124821652,0.929449165493288
"TG.54.0.FA18.0","T-b-MCA",0.106479196169812,0.796553850824105
"TG.54.1.FA16.0","T-b-MCA",0.137550862160555,0.69788217408722
"TG.54.1.FA18.0","T-b-MCA",0.204289008065605,0.490314562140034
"TG.54.1.FA18.1","T-b-MCA",0.186752480543719,0.541782188632607
"TG.54.1.FA20.0","T-b-MCA",-0.123788120054534,0.740987079222786
"TG.54.1.FA20.1","T-b-MCA",0.16379875032387,0.611608504155038
"TG.54.2.FA16.0","T-b-MCA",0.187739100606242,0.538826687247449
"TG.54.2.FA18.0","T-b-MCA",0.223342863886928,0.430492042500797
"TG.54.2.FA18.1","T-b-MCA",0.21462771648689,0.460610395713504
"TG.54.2.FA18.2","T-b-MCA",-0.182123834984134,0.555137470181792
"TG.54.2.FA20.0","T-b-MCA",-0.237386902271955,0.393025148385801
"TG.54.2.FA20.1","T-b-MCA",0.180207481456406,0.561188172546446
"TG.54.2.FA20.2","T-b-MCA",0.123924480047076,0.768235842795329
"TG.54.3.FA16.0","T-b-MCA",-0.137917299018553,0.696937946147024
"TG.54.3.FA16.1","T-b-MCA",0.196909090626047,0.509596245912087
"TG.54.3.FA18.0","T-b-MCA",-0.164576629487954,0.608939970651253
"TG.54.3.FA18.1","T-b-MCA",0.154343877505197,0.639748616130365
"TG.54.3.FA18.2","T-b-MCA",-0.232955334973886,0.405490538303783
"TG.54.3.FA18.3","T-b-MCA",-0.636511924170689,0.408716496256036
"TG.54.3.FA20.1","T-b-MCA",-0.188438923173924,0.53762994921397
"TG.54.3.FA20.2","T-b-MCA",0.266739762137927,0.316749160884145
"TG.54.3.FA20.3","T-b-MCA",0.256163218750876,0.390382020942244
"TG.54.4.FA16.0","T-b-MCA",0.106044270803433,0.798224711299955
"TG.54.4.FA16.1","T-b-MCA",0.0575654126304101,0.938759607679913
"TG.54.4.FA18.0","T-b-MCA",-0.271653935247232,0.304896543313358
"TG.54.4.FA18.1","T-b-MCA",-0.20917741522993,0.475986792051982
"TG.54.4.FA18.2","T-b-MCA",-0.240145675182145,0.386475116983065
"TG.54.4.FA18.3","T-b-MCA",-0.198256609575187,0.547972564496919
"TG.54.4.FA20.1","T-b-MCA",-0.248748002085718,0.37622650743912
"TG.54.4.FA20.2","T-b-MCA",-0.06067061389898,0.929690552271061
"TG.54.4.FA20.3","T-b-MCA",0.297965185106524,0.240581399643726
"TG.54.4.FA20.4","T-b-MCA",0.141142448896583,0.709249468469267
"TG.54.4.FA22.1","T-b-MCA",0.191036129210885,0.703142140402415
"TG.54.4.FA22.4","T-b-MCA",0.910170677707937,0.650637942010524
"TG.54.5.FA16.0","T-b-MCA",-0.0730833755002806,0.900391607434794
"TG.54.5.FA16.1","T-b-MCA",0.201753302473153,0.495984994976987
"TG.54.5.FA18.0","T-b-MCA",-0.143635248525294,0.721444410761238
"TG.54.5.FA18.1","T-b-MCA",-0.196821553937127,0.509731950175828
"TG.54.5.FA18.2","T-b-MCA",-0.179450440096207,0.562748518869456
"TG.54.5.FA18.3","T-b-MCA",-0.184000767323008,0.549038456600714
"TG.54.5.FA20.2","T-b-MCA",-0.316119539425617,0.319450498047048
"TG.54.5.FA20.3","T-b-MCA",0.0937228673334018,0.837605409158885
"TG.54.5.FA20.4","T-b-MCA",0.120984442170675,0.7547214808723
"TG.54.5.FA20.5","T-b-MCA",0.131183445618333,0.839030232015296
"TG.54.5.FA22.1","T-b-MCA",-0.239007685895078,0.839030232015296
"TG.54.5.FA22.4","T-b-MCA",0.56347823151263,0.182901705087124
"TG.54.5.FA22.5","T-b-MCA",0.013523444123194,1
"TG.54.6.FA16.0","T-b-MCA",-0.0293577415027664,1
"TG.54.6.FA16.1","T-b-MCA",-0.00254699995935751,1
"TG.54.6.FA18.1","T-b-MCA",-0.0661518146084693,0.917185271698806
"TG.54.6.FA18.2","T-b-MCA",-0.208946512038187,0.497454313450373
"TG.54.6.FA18.3","T-b-MCA",-0.113149211660049,0.805307744441118
"TG.54.6.FA20.3","T-b-MCA",-0.00939736963448617,1
"TG.54.6.FA20.4","T-b-MCA",-0.0277569781990955,1
"TG.54.6.FA20.5","T-b-MCA",-0.10464873609342,0.812120360048695
"TG.54.6.FA22.5","T-b-MCA",0.0244645242173395,1
"TG.54.6.FA22.6","T-b-MCA",-0.0895363951516353,0.851817055497967
"TG.54.7.FA16.1","T-b-MCA",-0.0761914115370437,0.895558824097942
"TG.54.7.FA18.1","T-b-MCA",-0.124802204351255,0.749695600747682
"TG.54.7.FA18.2","T-b-MCA",0.0285614129137702,1
"TG.54.7.FA18.3","T-b-MCA",-0.352872245628303,0.347817093317233
"TG.54.7.FA20.4","T-b-MCA",-0.00331736240011076,1
"TG.54.7.FA20.5","T-b-MCA",-0.163598664841543,0.629590141404773
"TG.54.7.FA22.5","T-b-MCA",0.0726262904968951,0.958951090369569
"TG.54.7.FA22.6","T-b-MCA",-0.126374189167204,0.74882648711667
"TG.54.8.FA18.2","T-b-MCA",-0.340829575951097,0.212053286152784
"TG.54.8.FA18.3","T-b-MCA",0.0654005495832382,1
"TG.54.8.FA20.4","T-b-MCA",-0.168380338412772,0.975176827561773
"TG.54.8.FA20.5","T-b-MCA",-0.137147630853524,0.777669015322241
"TG.54.8.FA22.6","T-b-MCA",-0.104844267832514,0.8404298799518
"TG.55.1.FA16.0","T-b-MCA",-0.184769373945501,0.557857501171939
"TG.55.1.FA18.1","T-b-MCA",-0.0677544284035376,0.910328668983347
"TG.55.2.FA18.1","T-b-MCA",0.125034782723825,0.737159381432832
"TG.55.2.FA18.2","T-b-MCA",-0.205066154544167,0.5218874593165
"TG.55.3.FA18.1","T-b-MCA",0.236048354524747,0.397084995814951
"TG.55.3.FA18.2","T-b-MCA",-0.381852845845437,0.0943331172301524
"TG.55.4.FA18.1","T-b-MCA",-0.0984617287064188,0.819836783547543
"TG.55.4.FA18.2","T-b-MCA",-0.284113134212741,0.272031102542776
"TG.55.5.FA18.1","T-b-MCA",-0.378087826551885,0.0898593936332142
"TG.55.5.FA18.2","T-b-MCA",-0.478461433619144,0.0345025323456947
"TG.55.5.FA20.4","T-b-MCA",0.0671016029352371,0.988783449902238
"TG.55.7.FA15.0","T-b-MCA",0.166117694090292,0.608946479307013
"TG.55.7.FA22.6","T-b-MCA",-0.267545461016587,0.382532509104613
"TG.56.1.FA16.0","T-b-MCA",-0.129508909857971,0.76357055955833
"TG.56.1.FA18.1","T-b-MCA",0.0223503160012811,1
"TG.56.10.FA18.2","T-b-MCA",-0.439297850705305,0.0399672607344275
"TG.56.2.FA16.0","T-b-MCA",0.104431846397884,0.806897651442274
"TG.56.2.FA18.0","T-b-MCA",0.0545880356699841,0.94885942296239
"TG.56.2.FA20.0","T-b-MCA",-0.127940827580338,0.72964750123956
"TG.56.2.FA20.1","T-b-MCA",0.131835387042295,0.717815896040072
"TG.56.3.FA16.0","T-b-MCA",-0.152472313895388,0.71571683350412
"TG.56.3.FA18.0","T-b-MCA",-0.0842648699985378,0.866109711415062
"TG.56.3.FA18.1","T-b-MCA",0.179906195473075,0.56177538048293
"TG.56.3.FA18.2","T-b-MCA",-0.256957763486776,0.342553940144082
"TG.56.3.FA20.0","T-b-MCA",-0.319788174488664,0.208372286813945
"TG.56.3.FA20.1","T-b-MCA",0.174449758156856,0.576876341213133
"TG.56.3.FA20.2","T-b-MCA",0.210441337957046,0.505324410061966
"TG.56.4.FA16.0","T-b-MCA",0.169964482255072,0.626087622361393
"TG.56.4.FA18.0","T-b-MCA",0.0378265567655306,0.9916401179403
"TG.56.4.FA18.1","T-b-MCA",-0.00356755650374241,1
"TG.56.4.FA18.2","T-b-MCA",-0.264573638852676,0.321561450848811
"TG.56.4.FA20.1","T-b-MCA",-0.30345744643915,0.228909545361489
"TG.56.4.FA20.2","T-b-MCA",0.271830083547927,0.304506926329245
"TG.56.4.FA20.3","T-b-MCA",0.131517439282364,0.74550857551574
"TG.56.4.FA20.4","T-b-MCA",-0.143391279511369,0.83278784808757
"TG.56.4.FA22.4","T-b-MCA",-0.532471709966948,0.814044976358007
"TG.56.5.FA16.0","T-b-MCA",0.122736614990136,0.767747648394589
"TG.56.5.FA18.0","T-b-MCA",-0.134738623525212,0.739370641615215
"TG.56.5.FA18.1","T-b-MCA",0.154493296203213,0.639048278057937
"TG.56.5.FA18.2","T-b-MCA",-0.28574529938184,0.29442954485128
"TG.56.5.FA20.1","T-b-MCA",-0.0736624354551247,0.919122879045473
"TG.56.5.FA20.2","T-b-MCA",-0.231396872542387,0.426903019742665
"TG.56.5.FA20.3","T-b-MCA",0.316685400974283,0.200598070725101
"TG.56.5.FA20.4","T-b-MCA",-0.0570179278805907,0.949531388006714
"TG.56.5.FA22.4","T-b-MCA",0.123089945947189,0.761373520555303
"TG.56.5.FA22.5","T-b-MCA",0.0235838030122309,1
"TG.56.6.FA16.0","T-b-MCA",-0.0746240728409198,0.902844628807749
"TG.56.6.FA18.0","T-b-MCA",0.0106815876688349,1
"TG.56.6.FA18.1","T-b-MCA",-0.0679024061404788,0.916151305436076
"TG.56.6.FA18.2","T-b-MCA",-0.122246513711346,0.764319055198444
"TG.56.6.FA18.3","T-b-MCA",-0.227910975630872,0.561188172546446
"TG.56.6.FA20.2","T-b-MCA",-0.155527144704261,0.786254787636075
"TG.56.6.FA20.3","T-b-MCA",-0.0208230675267433,1
"TG.56.6.FA20.4","T-b-MCA",0.0141313347878821,1
"TG.56.6.FA20.5","T-b-MCA",0.0308777757066246,1
"TG.56.6.FA22.4","T-b-MCA",-0.161327590191919,0.642232640135865
"TG.56.6.FA22.5","T-b-MCA",0.0330421180026263,1
"TG.56.6.FA22.6","T-b-MCA",-0.12804467630394,0.747513662530746
"TG.56.7.FA16.0","T-b-MCA",-0.120862895028012,0.757893886272596
"TG.56.7.FA16.1","T-b-MCA",0.0802380013824236,0.927612376072223
"TG.56.7.FA18.0","T-b-MCA",-0.00895426695459486,1
"TG.56.7.FA18.1","T-b-MCA",-0.116302500291175,0.76921401433101
"TG.56.7.FA18.2","T-b-MCA",-0.0156372858937012,1
"TG.56.7.FA18.3","T-b-MCA",-0.183537642168692,0.605362270025619
"TG.56.7.FA20.3","T-b-MCA",0.0328423744195167,1
"TG.56.7.FA20.4","T-b-MCA",0.00603483213895963,1
"TG.56.7.FA20.5","T-b-MCA",-0.0843714908604798,0.869784303010985
"TG.56.7.FA22.4","T-b-MCA",-0.404281762776448,0.385925216170063
"TG.56.7.FA22.5","T-b-MCA",-0.0951582450648679,0.832480684779408
"TG.56.7.FA22.6","T-b-MCA",-0.164590616217105,0.608939970651253
"TG.56.8.FA16.0","T-b-MCA",-0.194057049286775,0.52452639113268
"TG.56.8.FA16.1","T-b-MCA",-0.052696908949701,0.969786499917898
"TG.56.8.FA18.1","T-b-MCA",-0.154737152321838,0.637607804184854
