"Liver_lipid","Biliary_ba","bicor","adj_pval"
"CE.24.1","HDCA",-0.478973879169273,0.205341172958984
"Cer.d18.0.16.0","HDCA",-0.079961195118428,0.804119263442505
"Cer.d18.0.20.0","HDCA",-0.296484011516484,0.758245925232166
"Cer.d18.0.22.0","HDCA",-0.298338097384402,0.144152980899925
"Cer.d18.0.24.0","HDCA",0.183432877718266,0.59273935762502
"Cer.d18.0.24.1","HDCA",0.0376954313712331,0.929147499431529
"Cer.d18.1.14.0","HDCA",0.136289068268296,0.674322948561328
"Cer.d18.1.16.0","HDCA",-0.0234345847115282,0.967371688751028
"Cer.d18.1.18.0","HDCA",-0.0785800493711547,0.79784859292412
"Cer.d18.1.18.1","HDCA",0.351634992478764,0.196185894013803
"Cer.d18.1.20.0","HDCA",-0.123396490490929,0.639937524144895
"Cer.d18.1.20.1","HDCA",0.279113137765743,0.278787410233279
"Cer.d18.1.22.0","HDCA",-0.251755963490055,0.237678620039393
"Cer.d18.1.22.1","HDCA",-0.00728948638173216,1
"Cer.d18.1.24.0","HDCA",-0.0501938533650868,0.889974484013346
"Cer.d18.1.24.1","HDCA",0.0587694613879965,0.863963621681606
"DG.12.0_16.0","HDCA",1,NA
"DG.12.0_18.1","HDCA",-0.035589949822278,0.935395591963836
"DG.12.0_18.2","HDCA",-0.264698104926681,0.394472184966218
"DG.14.0_14.0","HDCA",0.156201990605113,0.700296755595979
"DG.14.0_16.0","HDCA",-0.0634656088027762,0.852451274642411
"DG.14.0_16.1","HDCA",-0.0329269949268685,0.942819819656985
"DG.14.0_18.1","HDCA",-0.00519891423221091,1
"DG.14.0_18.2","HDCA",-0.136112028825271,0.600877834330497
"DG.14.0_18.3","HDCA",1,NA
"DG.14.0_20.0","HDCA",-0.155289958221268,0.903310369595498
"DG.14.0_20.4","HDCA",-0.0117191895951432,1
"DG.14.0_22.6","HDCA",-0.358797597568471,0.293656585733646
"DG.14.1_16.0","HDCA",-0.0755242589783145,0.810480718030197
"DG.14.1_18.1","HDCA",0.0702962844863439,0.83102865364599
"DG.15.0_18.1","HDCA",-0.0271705599290073,0.958233012700934
"DG.15.0_18.2","HDCA",-0.0732394855895829,0.817694705433035
"DG.16.0_16.0","HDCA",0.0218397577974293,0.973354144343798
"DG.16.0_16.1","HDCA",0.00393746354115798,1
"DG.16.0_18.0","HDCA",-0.0345020706274959,0.944207285789296
"DG.16.0_18.1","HDCA",0.0196050662189127,0.979402754088873
"DG.16.0_18.2","HDCA",0.185119524073514,0.442799715513646
"DG.16.0_18.3","HDCA",0.590965091624724,0.11281181381474
"DG.16.0_20.3","HDCA",-0.0588931487598769,0.9528962538523
"DG.16.0_20.4","HDCA",-0.190882243359501,0.600424066000765
"DG.16.0_20.5","HDCA",0.724699058565782,0.0427159074809178
"DG.16.0_22.5","HDCA",0.576196954341343,0.171185492795894
"DG.16.0_22.6","HDCA",-0.0466696029619879,0.949720418087346
"DG.16.1_16.1","HDCA",-0.000708520104143431,1
"DG.16.1_18.0","HDCA",0.0980195719971141,0.736304305201787
"DG.16.1_18.1","HDCA",0.0192208793543816,0.980886139499104
"DG.16.1_18.2","HDCA",0.0324681330221131,0.943943843230161
"DG.16.1_18.3","HDCA",0.465674414501724,0.267634387262268
"DG.16.1_20.2","HDCA",0.0465749599206591,0.905158793027279
"DG.16.1_20.4","HDCA",-0.397427188069985,0.162179529684525
"DG.16.1_22.6","HDCA",0.278898813367384,0.44639606246714
"DG.18.0_18.1","HDCA",0.0224982550673479,0.970494906007036
"DG.18.0_18.2","HDCA",0.164346284992792,0.510689828515804
"DG.18.0_18.3","HDCA",0.486136933403128,0.237419206633833
"DG.18.0_22.6","HDCA",0.540737467228653,0.0502418679672812
"DG.18.1_18.1","HDCA",0.0319853049232105,0.945796911647033
"DG.18.1_18.2","HDCA",0.100343450233319,0.724296744856226
"DG.18.1_20.1","HDCA",0.0179775150447631,0.983681179862436
"DG.18.1_20.2","HDCA",0.0155301679711146,0.990419057527966
"DG.18.1_20.3","HDCA",-0.2785000438282,0.584951375493721
"DG.18.1_20.4","HDCA",-0.260841738190712,0.43687747371881
"DG.18.1_20.5","HDCA",0.649057470501907,0.0972810470308648
"DG.18.1_22.4","HDCA",-0.329572753243054,0.2947013058173
"DG.18.1_22.5","HDCA",0.615933006863155,0.129078596001245
"DG.18.1_22.6","HDCA",0.703446968369518,0.00232113652494234
"DG.18.2_18.3","HDCA",0.499007906529113,0.220932372751657
"DG.18.2_20.3","HDCA",0.721603197050903,0.0240594954482082
"DG.18.2_20.4","HDCA",0.508774960714762,0.0461635380126107
"DG.18.2_20.5","HDCA",0.0680067029077224,0.96542950313609
"DG.18.2_22.4","HDCA",0.143447611216265,0.864423717129696
"DG.18.2_22.5","HDCA",0.520956017219505,0.30925534756477
"DG.18.2_22.6","HDCA",0.771419418437864,0.000357413316941653
"DG.20.0_20.0","HDCA",0.0111685953136284,1
"FA.12.0","HDCA",-0.264273943005762,0.209364804797167
"FA.14.0","HDCA",-0.234334930023877,0.284745824581416
"FA.14.1","HDCA",-0.285561757574511,0.162524802174206
"FA.15.0","HDCA",-0.260712587071797,0.217785887273267
"FA.16.0","HDCA",-0.131401796728377,0.611194504377545
"FA.16.1","HDCA",-0.145875922814608,0.564399825222382
"FA.17.0","HDCA",-0.312460975554845,0.116720624036508
"FA.18.0","HDCA",-0.247913767452855,0.247382878131928
"FA.18.1","HDCA",-0.099739138562809,0.723360911027003
"FA.18.2","HDCA",-0.0716790610413152,0.820247567829735
"FA.18.3","HDCA",-0.275126037967857,0.18462109351487
"FA.18.4","HDCA",-0.0907065676790682,0.754568001783068
"FA.20.0","HDCA",-0.132715352496546,0.606763074983371
"FA.20.1","HDCA",-0.182865283176654,0.444490676183805
"FA.20.2","HDCA",-0.21435364146934,0.344953848889457
"FA.20.3","HDCA",-0.291965915330185,0.15026610141888
"FA.20.4","HDCA",-0.143501595340471,0.571457685059988
"FA.20.5","HDCA",-0.181991284237886,0.447550317148367
"FA.22.0","HDCA",-0.238621911175818,0.272220840429547
"FA.22.1","HDCA",-0.10673065408915,0.69807784787347
"FA.22.2","HDCA",-0.230519061450821,0.295276700955251
"FA.22.4","HDCA",-0.280717287881745,0.172517118288046
"FA.22.5","HDCA",-0.0188019575385089,0.98125887433071
"FA.22.6","HDCA",0.0969570713332731,0.733652886708114
"FA.24.0","HDCA",-0.289482984150087,0.1550500428508
"FA.24.1","HDCA",-0.128308017224533,0.62291918098931
"HexCER.d18.1.16.0","HDCA",-0.08791636193673,0.764559633818395
"HexCER.d18.1.18.0","HDCA",0.0829015110180508,0.832227523561834
"HexCER.d18.1.20.0","HDCA",-0.0892278199944782,0.759828348737082
"HexCER.d18.1.20.1","HDCA",NA,NA
"HexCER.d18.1.22.0","HDCA",-0.274717566596748,0.185562498934173
"HexCER.d18.1.22.1","HDCA",-0.0618054315972313,0.853765244295041
"HexCER.d18.1.24.0","HDCA",-0.143148726240573,0.57258973945951
"HexCER.d18.1.24.1","HDCA",-0.0698969288474815,0.825801228775105
"HexCER.d18.1.26.0","HDCA",0.0341797947308733,0.98437872547262
"LPC.14.0","HDCA",0.19046435337214,0.799250840526855
"LPC.15.0","HDCA",-0.164425083723533,0.587308411077512
"LPC.16.0","HDCA",-0.0393978586596948,0.922382208633759
"LPC.16.1","HDCA",-0.146908517331895,0.561074258651163
"LPC.17.0","HDCA",-0.184362803772428,0.439538574875885
"LPC.18.0","HDCA",-0.0632537290461501,0.847979562647755
"LPC.18.1","HDCA",-0.0765126871372079,0.804842504250371
"LPC.18.2","HDCA",0.0810656931564084,0.788502015108866
"LPC.18.3","HDCA",0.0707094880413088,0.885800193035065
"LPC.20.0","HDCA",-0.0677034830610226,0.892393370284307
"LPC.20.1","HDCA",0.132056681990718,0.691302204028534
"LPC.20.2","HDCA",0.0284326702295425,0.968986803657998
"LPC.20.3","HDCA",0.0818678594812645,0.785848656182537
"LPC.20.4","HDCA",0.130568606814568,0.614027719052333
"LPC.20.5","HDCA",1,NA
"LPC.22.5","HDCA",-0.376897492169762,0.830726339107437
"LPC.22.6","HDCA",0.200264301458032,0.420310797348788
"LPE.16.0","HDCA",-0.147250045547291,0.560274705029974
"LPE.16.1","HDCA",-0.203836974765,0.37724821582885
"LPE.17.0","HDCA",-0.264549060087862,0.208869073050002
"LPE.18.0","HDCA",-0.0861700827462408,0.770875216866298
"LPE.18.1","HDCA",-0.118804068449926,0.655975609774026
"LPE.18.2","HDCA",0.0573474874867003,0.867856213683693
"LPE.20.0","HDCA",-0.318539574173249,0.868103151537917
"LPE.20.1","HDCA",0.0625969070009997,0.85088004237025
"LPE.20.2","HDCA",0.305442030448239,0.191107736971429
"LPE.20.3","HDCA",-0.0532405089910296,0.881322628367145
"LPE.20.4","HDCA",0.0615660618710404,0.854638266158469
"LPE.22.6","HDCA",0.572225361136174,0.022977090418513
"LacCER.d18.1.16.0","HDCA",-0.159181875141948,0.536757487598555
"LacCER.d18.1.18.0","HDCA",-0.0922381388795532,0.765471318721801
"LacCER.d18.1.18.1","HDCA",-0.0142428486509509,0.99510654168465
"LacCER.d18.1.20.1","HDCA",0.0522468139961818,0.946623579244589
"LacCER.d18.1.22.0","HDCA",0.0605593936642211,0.960172579700046
"LacCER.d18.1.24.1","HDCA",NA,NA
"PC.12.0_16.0","HDCA",0.0367372067623648,0.930255262403572
"PC.12.0_16.1","HDCA",0.123825899697587,0.750007896814314
"PC.12.0_18.0","HDCA",0.0999155760581295,0.722849803365564
"PC.12.0_18.1","HDCA",0.123726561733895,0.643068907910147
"PC.12.0_18.2","HDCA",0.377524775264024,0.309923155837694
"PC.14.0_16.0","HDCA",-0.300358021204993,0.145527056227485
"PC.14.0_16.1","HDCA",-0.144353755296709,0.657284456974036
"PC.14.0_18.0","HDCA",-0.130008821704531,0.770943673600941
"PC.14.0_18.1","HDCA",-0.280193847318825,0.173879527902482
"PC.14.0_18.2","HDCA",-0.195586535381166,0.403776429575805
"PC.14.0_20.3","HDCA",-0.128032831396772,0.692673427978247
"PC.14.0_20.4","HDCA",-0.198033626996528,0.433167551220259
"PC.14.0_22.6","HDCA",-0.173016973397256,0.63475135230095
"PC.14.1_15.0","HDCA",-0.633638482331745,0.632338854850561
"PC.14.1_17.0","HDCA",0.0590763022026958,0.965590398409875
"PC.14.1_20.0","HDCA",0.182959756410978,0.876914447916182
"PC.15.0_16.1","HDCA",-0.265929705136064,0.665107134904149
"PC.15.0_18.1","HDCA",-0.278293886687277,0.195062981438982
"PC.15.0_18.2","HDCA",-0.151153997232441,0.548372421670511
"PC.15.0_20.3","HDCA",-0.37500865302981,0.421026078144013
"PC.15.0_20.4","HDCA",-0.227317688318923,0.440064224852086
"PC.15.0_22.6","HDCA",-0.210312314250909,0.536798835954283
"PC.16.0_16.0","HDCA",0.0508400395084963,0.888207570584318
"PC.16.0_16.1","HDCA",-0.269656855869491,0.196776107472873
"PC.16.0_18.0","HDCA",-0.0649245286716186,0.842176859944927
"PC.16.0_18.1","HDCA",-0.230764038551814,0.2947013058173
"PC.16.0_18.2","HDCA",-0.00176513068222027,1
"PC.16.0_18.3","HDCA",-0.135824906548797,0.596931418391799
"PC.16.0_20.1","HDCA",-0.0639653754207249,0.845378707614613
"PC.16.0_20.2","HDCA",0.0649083444889766,0.842176859944927
"PC.16.0_20.3","HDCA",0.00951364239545802,1
"PC.16.0_20.4","HDCA",-0.128248959379992,0.623082989993398
"PC.16.0_20.5","HDCA",-0.0115323625881244,1
"PC.16.0_22.1","HDCA",NA,NA
"PC.16.0_22.2","HDCA",-0.604670436525525,0.806826675363869
"PC.16.0_22.4","HDCA",-0.0508175657399939,0.896792480949929
"PC.16.0_22.5","HDCA",-0.130315085515229,0.615171674017909
"PC.16.0_22.6","HDCA",0.0737329624755478,0.813873549363063
"PC.16.1_17.0","HDCA",-0.24682373132519,0.379466383514707
"PC.16.1_18.0","HDCA",-0.186164153722774,0.433959750071167
"PC.16.1_18.1","HDCA",-0.11226928478418,0.678410518250252
"PC.16.1_18.2","HDCA",-0.0379354948643576,0.926823996007481
"PC.16.1_20.0","HDCA",-0.189362505451957,0.484811006114507
"PC.17.0_18.1","HDCA",-0.246748597982168,0.249976253399124
"PC.17.0_18.2","HDCA",-0.106128221093674,0.699382569480952
"PC.17.0_20.3","HDCA",-0.14889443705544,0.582904059302883
"PC.17.0_20.4","HDCA",-0.149633993281829,0.55691477785591
"PC.17.0_22.5","HDCA",0.837879886489181,0.633098407018808
"PC.17.0_22.6","HDCA",0.0569663876814162,0.882144435284371
"PC.18.0_18.0","HDCA",-0.0218812922509196,0.97200492490621
"PC.18.0_18.1","HDCA",-0.0910174006863049,0.753666370220992
"PC.18.0_18.2","HDCA",-0.0277795213141847,0.955939448841094
"PC.18.0_18.3","HDCA",-0.208326880961974,0.363452330912178
"PC.18.0_20.0","HDCA",-0.110131798452479,0.684190391292854
"PC.18.0_20.1","HDCA",-0.0586011351030193,0.881322628367145
"PC.18.0_20.2","HDCA",0.0666330666574653,0.83633232463681
"PC.18.0_20.3","HDCA",0.0418009972994564,0.915866575860206
"PC.18.0_20.4","HDCA",-0.0283443607328273,0.954283437761049
"PC.18.0_20.5","HDCA",-0.0276899101238936,0.957237183973365
"PC.18.0_22.4","HDCA",0.148890243358762,0.675684436712472
"PC.18.0_22.5","HDCA",-0.19607948788093,0.408443345659571
"PC.18.0_22.6","HDCA",0.101203538602289,0.718363028177224
"PC.18.1_18.1","HDCA",0.0288057593722542,0.953068160028731
"PC.18.1_18.2","HDCA",-0.0143187832841728,0.993830719439628
"PC.18.1_18.3","HDCA",-0.117549756007293,0.660357585934149
"PC.18.1_20.0","HDCA",-0.193497178311091,0.410348847908304
"PC.18.1_20.1","HDCA",0.185910009531276,0.475731477146813
"PC.18.1_20.2","HDCA",0.166433524499424,0.515286252998546
"PC.18.1_20.3","HDCA",0.116292319730196,0.664337073205984
"PC.18.1_20.4","HDCA",0.00767541634483725,1
"PC.18.1_20.5","HDCA",0.0382696078772541,0.92969057108267
"PC.18.1_22.4","HDCA",-0.345836819948092,0.449951914947829
"PC.18.1_22.5","HDCA",0.00143938813767509,1
"PC.18.1_22.6","HDCA",0.203115621345611,0.379366296417436
"PC.18.2_18.2","HDCA",-0.0907170629268527,0.754568001783068
"PC.18.2_18.3","HDCA",0.371305286857183,0.172493216133195
"PC.18.2_20.0","HDCA",-0.0171728939372575,0.985035378131214
"PC.18.2_20.1","HDCA",0.141257088291771,0.577894311897094
"PC.18.2_20.2","HDCA",0.192589279887611,0.457019388983419
"PC.18.2_20.3","HDCA",0.076375135166023,0.804842504250371
"PC.18.2_20.4","HDCA",0.0367816013906214,0.930146306389772
"PC.18.2_20.5","HDCA",0.194884517743966,0.793156731899234
"PC.18.2_22.5","HDCA",0.433795909359875,0.888088722890007
"PC.18.2_22.6","HDCA",0.110990667519004,0.70624620841485
"PC.18.3_20.0","HDCA",NA,NA
"PC.20.0_20.3","HDCA",-0.12271779798395,0.758164573192006
"PC.20.0_20.4","HDCA",-0.0999278754581033,0.730097266890907
"PC.20.0_22.6","HDCA",-0.709665628788034,0.742662659147619
"PE.14.0_16.0","HDCA",-0.0762599117204209,0.866597308863503
"PE.14.0_18.0","HDCA",-0.745935552964619,0.526049086822646
"PE.14.0_18.1","HDCA",-0.319143976491911,0.186354069188976
"PE.14.0_18.2","HDCA",-0.288395358170451,0.439538574875885
"PE.14.0_20.3","HDCA",1,NA
"PE.14.0_20.4","HDCA",0,1
"PE.14.0_22.6","HDCA",-0.711385241132582,0.741524588932286
"PE.14.1_18.1","HDCA",-0.313502228332951,0.189502306197202
"PE.15.0_18.1","HDCA",NA,NA
"PE.15.0_20.4","HDCA",NA,NA
"PE.15.0_22.6","HDCA",-0.216568862176166,0.49463649128629
"PE.16.0_16.0","HDCA",-0.178677597955388,0.458598401281391
"PE.16.0_16.1","HDCA",-0.293837926303812,0.147001794583457
"PE.16.0_18.0","HDCA",-0.176117842456417,0.465681019818738
"PE.16.0_18.1","HDCA",-0.222731016634576,0.318331437164977
"PE.16.0_18.2","HDCA",-0.0824832402279773,0.784081131962648
"PE.16.0_18.3","HDCA",-0.205571608363266,0.453057452673708
"PE.16.0_20.1","HDCA",0.0240432836596154,0.965590398409875
"PE.16.0_20.2","HDCA",-0.186117608730507,0.434044131444148
"PE.16.0_20.3","HDCA",-0.0820669340293419,0.79937696440728
"PE.16.0_20.4","HDCA",-0.273570990624508,0.187925367359267
"PE.16.0_20.5","HDCA",NA,NA
"PE.16.0_22.4","HDCA",-0.420150949884005,0.0172112288111429
"PE.16.0_22.5","HDCA",-0.10765912497006,0.881437176545361
"PE.16.0_22.6","HDCA",-0.179528194692574,0.515286252998546
"PE.16.1_17.0","HDCA",-0.384726386684281,0.428897589060169
"PE.16.1_18.0","HDCA",-0.319174833502342,0.107256010461326
"PE.16.1_18.1","HDCA",-0.230678174149235,0.294856332558695
"PE.16.1_18.2","HDCA",-0.232511701021098,0.289612505583274
"PE.17.0_18.0","HDCA",-0.641394105002069,0.0233537611166829
"PE.17.0_18.1","HDCA",-0.25201977808204,0.261864612574101
"PE.17.0_18.2","HDCA",-0.0735829494181479,0.8168214306947
"PE.17.0_20.2","HDCA",NA,NA
"PE.17.0_20.3","HDCA",-0.0288205570647316,1
"PE.17.0_20.4","HDCA",-0.229899487351071,0.330150524391219
"PE.17.0_22.1","HDCA",-1,NA
"PE.17.0_22.2","HDCA",NA,NA
"PE.17.0_22.5","HDCA",-0.134452727255461,0.991844868377067
"PE.17.0_22.6","HDCA",-0.249657509394599,0.312257742101855
"PE.18.0_18.0","HDCA",0.188379139651573,0.426245120110308
"PE.18.0_18.1","HDCA",-0.209159837295163,0.360699808083192
"PE.18.0_18.2","HDCA",-0.130479917079061,0.614386128191655
"PE.18.0_18.3","HDCA",-0.236690463020721,0.35642742896827
"PE.18.0_20.1","HDCA",0.0271275491671578,0.95743986378629
"PE.18.0_20.2","HDCA",-0.279944291575882,0.174472247407076
"PE.18.0_20.3","HDCA",-0.111491280143762,0.700131839451772
"PE.18.0_20.4","HDCA",-0.218556905899485,0.330780063170845
"PE.18.0_20.5","HDCA",NA,NA
"PE.18.0_22.4","HDCA",-0.399274187674134,0.0269997062207632
"PE.18.0_22.5","HDCA",-0.169023024706523,0.779390354241725
"PE.18.0_22.6","HDCA",-0.253858671451726,0.301424086535034
"PE.18.1_18.1","HDCA",-0.0750342910561548,0.809605854704764
"PE.18.1_18.2","HDCA",-0.161718339222008,0.514651408624511
"PE.18.1_18.3","HDCA",-0.271897471184117,0.262445056062188
"PE.18.1_20.1","HDCA",0.137269225937839,0.591939546653699
"PE.18.1_20.2","HDCA",-0.0340309332271625,0.938165965808279
"PE.18.1_20.3","HDCA",0.0818634834822474,0.800265783619647
"PE.18.1_20.4","HDCA",-0.191466574398671,0.417178589027774
"PE.18.1_20.5","HDCA",NA,NA
"PE.18.1_22.0","HDCA",-0.0894712625634237,0.759320938268796
"PE.18.1_22.4","HDCA",-0.167601465440466,0.510739148698686
"PE.18.1_22.5","HDCA",0.0183256127927175,1
"PE.18.1_22.6","HDCA",-0.0191639046523513,0.985035378131214
"PE.18.2_18.2","HDCA",-0.00503724470024433,1
"PE.18.2_18.3","HDCA",-0.747620923037295,0.209090893236392
"PE.18.2_20.1","HDCA",0.0835054237727045,0.780463771947479
"PE.18.2_20.2","HDCA",0.376223935199216,0.138788201685856
"PE.18.2_20.3","HDCA",-0.112679222619083,0.722658571793381
"PE.18.2_20.4","HDCA",-0.188717930153558,0.425312575196011
"PE.18.2_22.5","HDCA",0.0515977442336763,0.978145013569133
"PE.18.2_22.6","HDCA",-0.125936813091556,0.679667221988843
"PE.O.16.0.16.0","HDCA",-0.149002017879499,0.66910009965021
"PE.O.16.0.16.1","HDCA",1,NA
"PE.O.16.0.18.0","HDCA",-0.10585252969676,0.946226666613799
"PE.O.16.0.18.1","HDCA",-0.355076048762648,0.0613678265393472
"PE.O.16.0.18.2","HDCA",-0.25935502051155,0.226072412517454
"PE.O.16.0.20.1","HDCA",NA,NA
"PE.O.16.0.20.3","HDCA",-0.246576254938475,0.389891215208211
"PE.O.16.0.20.4","HDCA",-0.37204471918367,0.045838152614124
"PE.O.16.0.22.4","HDCA",-0.38968876195188,0.0561285379308565
"PE.O.16.0.22.5","HDCA",-0.120604565927576,0.860440356958164
"PE.O.16.0.22.6","HDCA",-0.256822699907317,0.292987190631844
"PE.O.18.0.16.0","HDCA",-0.285344875119459,0.239823477909283
"PE.O.18.0.16.1","HDCA",-0.194225399633748,0.56683828248583
"PE.O.18.0.18.0","HDCA",0.462813497643281,0.434235848488096
"PE.O.18.0.18.1","HDCA",-0.349434774341921,0.0674539230886016
"PE.O.18.0.18.2","HDCA",-0.254815585153902,0.230473589976277
"PE.O.18.0.18.3","HDCA",NA,NA
"PE.O.18.0.20.1","HDCA",-0.614439362792669,0.650469646445021
"PE.O.18.0.20.2","HDCA",NA,NA
"PE.O.18.0.20.3","HDCA",-0.223039870848593,0.351138864688271
"PE.O.18.0.20.4","HDCA",-0.318780675309896,0.107795132980069
"PE.O.18.0.22.4","HDCA",-0.347854000692483,0.137449592251008
"PE.O.18.0.22.5","HDCA",-0.168235846996451,0.78079108981672
"PE.O.18.0.22.6","HDCA",-0.226100292132274,0.378180534886856
"PE.P.14.0.18.0","HDCA",-0.0529067066308234,0.942834638995707
"PE.P.14.0.18.1","HDCA",-0.108581636496972,0.756712398818163
"PE.P.14.1.18.1","HDCA",-0.611389085973294,0.546513393051106
"PE.P.16.0.16.0","HDCA",-0.255352450675736,0.229625843667869
"PE.P.16.0.16.1","HDCA",-0.12292757857123,0.800383566559133
"PE.P.16.0.18.0","HDCA",-0.216678029113307,0.399066727152732
"PE.P.16.0.18.1","HDCA",-0.21879480395908,0.330150524391219
"PE.P.16.0.18.2","HDCA",-0.0974510850257783,0.732071667686895
"PE.P.16.0.20.1","HDCA",-0.0965761858553679,0.840871224767403
"PE.P.16.0.20.2","HDCA",-0.418744676388304,0.237419206633833
"PE.P.16.0.20.3","HDCA",0.0282764344697059,0.958233012700934
"PE.P.16.0.20.4","HDCA",-0.184122734685906,0.44032471412461
"PE.P.16.0.20.5","HDCA",NA,NA
"PE.P.16.0.22.4","HDCA",-0.228056431700319,0.302620202071805
"PE.P.16.0.22.5","HDCA",-0.0186674492769484,1
"PE.P.16.0.22.6","HDCA",-0.107317068197741,0.735137016203674
"PE.P.16.1.18.1","HDCA",-0.0643313671375542,0.876317483200164
"PE.P.18.0.16.0","HDCA",-0.25350254450085,0.2338723224934
"PE.P.18.0.16.1","HDCA",-0.138477109276344,0.662249403390313
"PE.P.18.0.18.0","HDCA",-0.279409427545638,0.336450176838173
"PE.P.18.0.18.1","HDCA",-0.324184945541523,0.0992544306756035
"PE.P.18.0.18.2","HDCA",-0.29025387622762,0.15342705088657
"PE.P.18.0.18.3","HDCA",NA,NA
"PE.P.18.0.20.1","HDCA",0.561754320794948,0.828694288422162
"PE.P.18.0.20.2","HDCA",-0.642495823124446,0.624703635532037
"PE.P.18.0.20.3","HDCA",-0.154296907202049,0.561416442282115
"PE.P.18.0.20.4","HDCA",-0.374399215527725,0.0440201207394351
"PE.P.18.0.20.5","HDCA",NA,NA
"PE.P.18.0.22.4","HDCA",-0.356707660866209,0.0597594036070553
"PE.P.18.0.22.5","HDCA",-0.105850624688572,0.883251799670379
"PE.P.18.0.22.6","HDCA",-0.181350717975269,0.509984896764301
"PE.P.18.1.16.0","HDCA",-0.187683727034876,0.428786708970571
"PE.P.18.1.16.1","HDCA",0.208404216572598,0.541775966946388
"PE.P.18.1.18.0","HDCA",-0.0349738622683868,0.960172579700046
"PE.P.18.1.18.1","HDCA",-0.100540797736876,0.720278577181014
"PE.P.18.1.18.2","HDCA",-0.0261921106733029,0.959846622384314
"PE.P.18.1.20.1","HDCA",0.918108286390562,0.531199593953662
"PE.P.18.1.20.2","HDCA",-1,NA
"PE.P.18.1.20.3","HDCA",0.19810385268758,0.439509593150648
"PE.P.18.1.20.4","HDCA",-0.121322764296456,0.647198736147788
"PE.P.18.1.22.4","HDCA",-0.0938596024829185,0.75344489117387
"PE.P.18.1.22.5","HDCA",-0.273576976477773,0.593226141597632
"PE.P.18.1.22.6","HDCA",-0.0129045423684798,1
"PE.P.18.2.18.2","HDCA",0.543110647191416,0.276857057143875
"PE.P.18.2.20.4","HDCA",0.537490021552044,0.37226425257726
"SM.d18.1.14.0","HDCA",-0.18582645678162,0.434684802780376
"SM.d18.1.16.0","HDCA",0.208188647963179,0.364108872600177
"SM.d18.1.18.0","HDCA",-0.249238146874575,0.244734224015548
"SM.d18.1.18.1","HDCA",-0.199938665012709,0.389891215208211
"SM.d18.1.20.0","HDCA",0.0644041782812747,0.84392974776791
"SM.d18.1.20.1","HDCA",-0.0725614770114184,0.817613482962629
"SM.d18.1.22.0","HDCA",-0.0493223761127526,0.893136743885188
"SM.d18.1.22.1","HDCA",0.0206316080238305,0.975544979134615
"SM.d18.1.24.0","HDCA",0.0297655548621682,0.950577478238144
"SM.d18.1.24.1","HDCA",0.13384207807097,0.603135452060319
"SM.d18.1.26.0","HDCA",-0.127364679027796,0.625760864768013
"SM.d18.1.26.1","HDCA",-0.0731533189855585,0.815685172634033
"TG.36.0.FA12.0","HDCA",-0.0410748502704483,0.917989975050186
"TG.38.0.FA12.0","HDCA",-0.0617750343893218,0.869576283731101
"TG.40.0.FA12.0","HDCA",-0.27718897206365,0.33089226391147
"TG.40.0.FA14.0","HDCA",-0.0155607186183708,0.998772789891015
"TG.40.0.FA16.0","HDCA",-0.126045180016243,0.657022362323612
"TG.42.0.FA12.0","HDCA",0.220979532976273,0.423518221006751
"TG.42.0.FA14.0","HDCA",0.132846686591664,0.658849105897187
"TG.42.0.FA16.0","HDCA",-0.0175787681645743,0.984258838104994
"TG.42.1.FA12.0","HDCA",0.100738075436512,0.779595203117675
"TG.42.1.FA14.0","HDCA",0.0523898444395184,0.902919959834639
"TG.42.1.FA16.0","HDCA",-0.0273373176764811,0.957310553132046
"TG.42.1.FA16.1","HDCA",0.276049158526026,0.252236914165077
"TG.42.1.FA18.1","HDCA",-0.0272124698839705,0.957341200601079
"TG.42.2.FA12.0","HDCA",NA,NA
"TG.42.2.FA18.2","HDCA",0.210722170411596,0.603135452060319
"TG.44.0.FA12.0","HDCA",0.10126582012935,0.739272468922962
"TG.44.0.FA14.0","HDCA",0.0732406404620397,0.817694705433035
"TG.44.0.FA16.0","HDCA",-0.00267830211700725,1
"TG.44.0.FA18.0","HDCA",0.197578993673712,0.534512157665278
"TG.44.1.FA12.0","HDCA",0.0126026742189622,1
"TG.44.1.FA14.0","HDCA",0.114205190797138,0.6898203726032
"TG.44.1.FA14.1","HDCA",0.257783421238756,0.306808489276469
"TG.44.1.FA16.0","HDCA",0.0263933350132808,0.959368789256094
"TG.44.1.FA16.1","HDCA",0.134993332467188,0.627417560608542
"TG.44.1.FA18.1","HDCA",0.0228539063714292,0.969003844777916
"TG.44.2.FA12.0","HDCA",0.0428990681002123,0.922280857952571
"TG.44.2.FA14.0","HDCA",0.061955920631222,0.874053943933599
"TG.44.2.FA16.0","HDCA",-0.0377491274679067,0.927419039660653
"TG.44.2.FA16.1","HDCA",-0.00142731581337717,1
"TG.44.2.FA18.1","HDCA",0.0110444066498725,1
"TG.44.2.FA18.2","HDCA",-0.0823107274535067,0.78439670923242
"TG.44.3.FA18.2","HDCA",-0.140865058413408,0.623751801882324
"TG.45.0.FA14.0","HDCA",0.0618690064528846,0.869527685075219
"TG.45.0.FA15.0","HDCA",0.236280082955523,0.357708566674948
"TG.45.0.FA16.0","HDCA",-0.0132244623731543,0.997445646827808
"TG.45.1.FA15.0","HDCA",0.151003748501107,0.602441993625513
