"Plasma_lipid","Biliary_ba","bicor","adj_pval"
"PC.20.0_20.4","Tauro 3a12b",-0.501088170939807,0.088884533743089
"PE.14.0_16.0","Tauro 3a12b",NA,NA
"PE.14.0_18.0","Tauro 3a12b",NA,NA
"PE.14.0_18.1","Tauro 3a12b",NA,NA
"PE.14.1_18.1","Tauro 3a12b",NA,NA
"PE.16.0_16.0","Tauro 3a12b",NA,NA
"PE.16.0_16.1","Tauro 3a12b",NA,NA
"PE.16.0_18.0","Tauro 3a12b",NA,NA
"PE.16.0_18.1","Tauro 3a12b",NA,NA
"PE.16.1_18.1","Tauro 3a12b",NA,NA
"PE.18.0_18.0","Tauro 3a12b",NA,NA
"PE.18.0_18.1","Tauro 3a12b",NA,NA
"PE.18.0_20.1","Tauro 3a12b",NA,NA
"PE.18.1_18.1","Tauro 3a12b",NA,NA
"PE.18.1_22.0","Tauro 3a12b",NA,NA
"PE.O.16.0.16.0","Tauro 3a12b",NA,NA
"PE.O.18.0.16.0","Tauro 3a12b",NA,NA
"PE.O.18.0.18.1","Tauro 3a12b",NA,NA
"PE.P.16.0.16.0","Tauro 3a12b",NA,NA
"PE.P.16.0.18.1","Tauro 3a12b",NA,NA
"PE.P.16.1.18.1","Tauro 3a12b",NA,NA
"PE.P.18.0.16.0","Tauro 3a12b",NA,NA
"PE.P.18.0.18.0","Tauro 3a12b",NA,NA
"PE.P.18.0.18.1","Tauro 3a12b",NA,NA
"PE.P.18.1.16.0","Tauro 3a12b",NA,NA
"SM.d18.1.14.0","Tauro 3a12b",-0.408516452350996,0.0193246915596354
"SM.d18.1.16.0","Tauro 3a12b",-0.288775842777987,0.132774821451672
"SM.d18.1.18.0","Tauro 3a12b",-0.34736796529603,0.057966389636801
"SM.d18.1.18.1","Tauro 3a12b",-0.35276133476414,0.0535489788558373
"SM.d18.1.20.0","Tauro 3a12b",-0.213189514894574,0.319186677729195
"SM.d18.1.20.1","Tauro 3a12b",-0.370910412687162,0.0388756486555261
"SM.d18.1.22.0","Tauro 3a12b",-0.370535335432941,0.0391704296900938
"SM.d18.1.22.1","Tauro 3a12b",-0.347052618329268,0.058244800269067
"SM.d18.1.24.0","Tauro 3a12b",-0.00144054658184167,1
"SM.d18.1.24.1","Tauro 3a12b",0.0488378533425675,0.928354646573541
"SM.d18.1.26.0","Tauro 3a12b",-0.250702969879416,0.215052074958324
"SM.d18.1.26.1","Tauro 3a12b",-0.29299869565607,0.12610528385869
"TG.36.0.FA12.0","Tauro 3a12b",-0.269440883619274,0.17107875326593
"TG.38.0.FA12.0","Tauro 3a12b",-0.461550337664828,0.00981908920128691
"TG.40.0.FA12.0","Tauro 3a12b",-0.126653720393095,0.7709021155598
"TG.40.0.FA14.0","Tauro 3a12b",-0.442043409530482,0.138677282917641
"TG.40.0.FA16.0","Tauro 3a12b",-0.0967123643226093,0.854321762666787
"TG.42.0.FA12.0","Tauro 3a12b",-0.268233984185514,0.481642587651153
"TG.42.0.FA14.0","Tauro 3a12b",-0.25881976966365,0.38724363639995
"TG.42.0.FA16.0","Tauro 3a12b",-0.197998356801653,0.513199519067798
"TG.42.1.FA12.0","Tauro 3a12b",0.0642458772801709,1
"TG.42.1.FA14.0","Tauro 3a12b",-0.363908130891311,0.395361319085585
"TG.42.1.FA16.0","Tauro 3a12b",-0.471247869127644,0.106911458694084
"TG.42.1.FA16.1","Tauro 3a12b",-0.624772619618562,0.345348721939841
"TG.42.1.FA18.1","Tauro 3a12b",-0.361618777869019,0.238552969682292
"TG.42.2.FA18.2","Tauro 3a12b",-0.783851950549472,0.215412136431957
"TG.44.0.FA12.0","Tauro 3a12b",-0.35942524775731,0.193429498104436
"TG.44.0.FA14.0","Tauro 3a12b",-0.253074246657146,0.340862858949876
"TG.44.0.FA16.0","Tauro 3a12b",-0.444139968478733,0.0230913408851122
"TG.44.0.FA18.0","Tauro 3a12b",-0.204299723358373,0.637147533574428
"TG.44.1.FA12.0","Tauro 3a12b",-0.226508273684861,0.49255952096986
"TG.44.1.FA14.0","Tauro 3a12b",-0.20892282625116,0.500416251986066
"TG.44.1.FA14.1","Tauro 3a12b",-0.59650743622285,0.155458031129018
"TG.44.1.FA16.0","Tauro 3a12b",-0.426585906265632,0.028665503383361
"TG.44.1.FA16.1","Tauro 3a12b",-0.451516309299349,0.11673868814248
"TG.44.1.FA18.1","Tauro 3a12b",-0.291782306950191,0.229454078404874
"TG.44.2.FA12.0","Tauro 3a12b",-0.409976651393207,0.393406673238007
"TG.44.2.FA14.0","Tauro 3a12b",-0.484840805455839,0.274961738171167
"TG.44.2.FA16.0","Tauro 3a12b",-0.106686319386031,0.800052725889333
"TG.44.2.FA16.1","Tauro 3a12b",-0.230216026310355,0.573326094774555
"TG.44.2.FA18.1","Tauro 3a12b",-0.194334695392975,0.615076085448621
"TG.44.2.FA18.2","Tauro 3a12b",-0.548135060218529,0.137994985309738
"TG.44.3.FA18.2","Tauro 3a12b",1,NA
"TG.45.0.FA14.0","Tauro 3a12b",-0.362761207803752,0.187329823887154
"TG.45.0.FA15.0","Tauro 3a12b",-0.33151615287298,0.271176971211189
"TG.45.0.FA16.0","Tauro 3a12b",-0.379401700219209,0.0826112781564325
"TG.45.1.FA15.0","Tauro 3a12b",-0.410935034989968,0.290338236314856
"TG.45.1.FA16.0","Tauro 3a12b",-0.28585479623707,0.343818715835041
"TG.45.1.FA18.1","Tauro 3a12b",-0.110231046197728,0.853165100964777
"TG.46.0.FA12.0","Tauro 3a12b",-0.213047993269937,0.540923098538364
"TG.46.0.FA14.0","Tauro 3a12b",-0.461908046829843,0.0106908299758529
"TG.46.0.FA16.0","Tauro 3a12b",-0.558122140293863,0.000710279313737203
"TG.46.0.FA18.0","Tauro 3a12b",-0.194346194569437,0.573943031603855
"TG.46.1.FA12.0","Tauro 3a12b",-0.468989820462656,0.00839674332087538
"TG.46.1.FA14.0","Tauro 3a12b",-0.481733641837032,0.0085464777501208
"TG.46.1.FA14.1","Tauro 3a12b",-0.23217175462842,0.416046378823148
"TG.46.1.FA16.0","Tauro 3a12b",-0.526597476833628,0.00164031815290225
"TG.46.1.FA16.1","Tauro 3a12b",-0.348003571692473,0.094158728836878
"TG.46.1.FA18.0","Tauro 3a12b",-0.231498961628121,0.585206646010946
"TG.46.1.FA18.1","Tauro 3a12b",-0.448462499238163,0.0138406851463003
"TG.46.2.FA12.0","Tauro 3a12b",-0.439692599973752,0.0139597229595524
"TG.46.2.FA14.0","Tauro 3a12b",-0.367195253141562,0.0686817726400856
"TG.46.2.FA14.1","Tauro 3a12b",-0.229814658785797,0.386676269966047
"TG.46.2.FA16.0","Tauro 3a12b",-0.518224472233177,0.00198654577264769
"TG.46.2.FA16.1","Tauro 3a12b",-0.304203247160979,0.153206903211978
"TG.46.2.FA18.1","Tauro 3a12b",-0.490641226197487,0.00422894709558787
"TG.46.2.FA18.2","Tauro 3a12b",-0.464878976433303,0.0172702433665705
"TG.46.3.FA12.0","Tauro 3a12b",-0.237575593331404,0.411261860637185
"TG.46.3.FA14.0","Tauro 3a12b",0.3889157739242,0.780073603402742
"TG.46.3.FA14.1","Tauro 3a12b",-0.0559853967301886,0.989785425285629
"TG.46.3.FA16.0","Tauro 3a12b",-0.218485877857477,0.503426828865757
"TG.46.3.FA16.1","Tauro 3a12b",-0.333308522779715,0.171745411767174
"TG.46.3.FA18.1","Tauro 3a12b",-0.464632219381981,0.0304254633265932
"TG.46.3.FA18.2","Tauro 3a12b",-0.353480701693861,0.227448052716485
"TG.46.3.FA18.3","Tauro 3a12b",0.19625279689565,0.83429125539803
"TG.46.4.FA18.2","Tauro 3a12b",-0.413418894758469,0.452927472579177
"TG.47.0.FA14.0","Tauro 3a12b",-0.415327607147129,0.104727681060343
"TG.47.0.FA15.0","Tauro 3a12b",-0.381585995509022,0.052999444884746
"TG.47.0.FA16.0","Tauro 3a12b",-0.4582438242258,0.00679065777849731
"TG.47.0.FA17.0","Tauro 3a12b",-0.10689689636341,0.789256339060586
"TG.47.1.FA14.0","Tauro 3a12b",-0.257290253635242,0.35832848620001
"TG.47.1.FA15.0","Tauro 3a12b",-0.45462117283737,0.0249999618872534
"TG.47.1.FA16.0","Tauro 3a12b",-0.590237389307214,0.000665697547616881
"TG.47.1.FA16.1","Tauro 3a12b",-0.453378082894883,0.0178482063314351
"TG.47.1.FA17.0","Tauro 3a12b",-0.100483665961038,0.958125912027003
"TG.47.1.FA18.1","Tauro 3a12b",-0.53846428712482,0.00341949184533947
"TG.47.2.FA14.0","Tauro 3a12b",-0.502302402562881,0.220018323109648
"TG.47.2.FA15.0","Tauro 3a12b",-0.129630694790854,0.769495823936768
"TG.47.2.FA16.1","Tauro 3a12b",-0.258201502313204,0.337027560769164
"TG.47.2.FA18.1","Tauro 3a12b",-0.417850470062757,0.0654745038349177
"TG.47.2.FA18.2","Tauro 3a12b",-0.53027363942867,0.0575723050942793
"TG.48.0.FA14.0","Tauro 3a12b",-0.451339475847482,0.0142498104186939
"TG.48.0.FA16.0","Tauro 3a12b",-0.536641801949863,0.00107792066801956
"TG.48.0.FA18.0","Tauro 3a12b",-0.399331657740282,0.0424111972520031
"TG.48.1.FA12.0","Tauro 3a12b",-0.233127511138653,0.476255616566338
"TG.48.1.FA14.0","Tauro 3a12b",-0.582005147446352,0.000527008758050496
"TG.48.1.FA14.1","Tauro 3a12b",-0.0873452277372625,0.879972407829373
"TG.48.1.FA16.0","Tauro 3a12b",-0.562827358007269,0.000665071586416953
"TG.48.1.FA16.1","Tauro 3a12b",-0.542452353211153,0.00096354864506413
"TG.48.1.FA18.0","Tauro 3a12b",-0.198274677911783,0.495560892948507
"TG.48.1.FA18.1","Tauro 3a12b",-0.584661709673684,0.000527008758050496
"TG.48.2.FA12.0","Tauro 3a12b",-0.559185136643171,0.00107792066801956
"TG.48.2.FA14.0","Tauro 3a12b",-0.510894349604865,0.00192478318672934
"TG.48.2.FA14.1","Tauro 3a12b",-0.529822459130696,0.00140219511151453
"TG.48.2.FA16.0","Tauro 3a12b",-0.540870294206095,0.000996431953262864
"TG.48.2.FA16.1","Tauro 3a12b",-0.556009062665603,0.000747872069933935
"TG.48.2.FA18.0","Tauro 3a12b",-0.22634272627998,0.515544547024484
"TG.48.2.FA18.1","Tauro 3a12b",-0.591392113981705,0.000522025656018219
"TG.48.2.FA18.2","Tauro 3a12b",-0.408374158985932,0.019370286327378
"TG.48.3.FA12.0","Tauro 3a12b",-0.509775291551638,0.00645757041699796
"TG.48.3.FA14.0","Tauro 3a12b",-0.369572739151546,0.0535489788558373
"TG.48.3.FA14.1","Tauro 3a12b",-0.365738342187603,0.0426694686725931
"TG.48.3.FA16.0","Tauro 3a12b",-0.301819925320697,0.135096328930063
"TG.48.3.FA16.1","Tauro 3a12b",-0.537968237353244,0.00105222662549765
"TG.48.3.FA18.1","Tauro 3a12b",-0.508642068173392,0.00205410947649552
"TG.48.3.FA18.2","Tauro 3a12b",-0.464254273625069,0.00704141950289837
"TG.48.3.FA18.3","Tauro 3a12b",-0.455280532439529,0.0387128596061851
"TG.48.4.FA12.0","Tauro 3a12b",-0.271922703475682,0.389656924252028
"TG.48.4.FA14.0","Tauro 3a12b",0.861850951968977,0.612168157042532
"TG.48.4.FA14.1","Tauro 3a12b",-0.619098172771691,0.00398372281621657
"TG.48.4.FA16.0","Tauro 3a12b",0.0601140147152717,0.966044275959276
"TG.48.4.FA16.1","Tauro 3a12b",-0.36030893675017,0.115222348352205
"TG.48.4.FA18.1","Tauro 3a12b",-0.577605591449329,0.0166664885432357
"TG.48.4.FA18.2","Tauro 3a12b",-0.0441203044826905,0.967454003024914
"TG.48.4.FA18.3","Tauro 3a12b",-0.268938065861302,0.605773119428794
"TG.48.5.FA18.2","Tauro 3a12b",0.029613406370889,1
"TG.48.5.FA18.3","Tauro 3a12b",-1,NA
"TG.49.0.FA15.0","Tauro 3a12b",-0.54688000733174,0.00281993071234614
"TG.49.0.FA16.0","Tauro 3a12b",-0.417724164063445,0.0159402589368345
"TG.49.0.FA17.0","Tauro 3a12b",-0.473976508358349,0.00688684151345524
"TG.49.0.FA18.0","Tauro 3a12b",-0.512741851745775,0.00278544818428097
"TG.49.1.FA14.0","Tauro 3a12b",-0.150295835391122,0.650620690400972
"TG.49.1.FA15.0","Tauro 3a12b",-0.544625940980405,0.000917324663772642
"TG.49.1.FA16.0","Tauro 3a12b",-0.55241262902366,0.000796076274573554
"TG.49.1.FA16.1","Tauro 3a12b",-0.562087256778923,0.000665697547616881
"TG.49.1.FA17.0","Tauro 3a12b",-0.463932552741717,0.0175972942598721
"TG.49.1.FA18.1","Tauro 3a12b",-0.529949408655323,0.00127022161733801
"TG.49.2.FA14.0","Tauro 3a12b",-0.313914498703846,0.183284889450385
"TG.49.2.FA15.0","Tauro 3a12b",-0.392386446216458,0.0262708997489499
"TG.49.2.FA16.0","Tauro 3a12b",-0.316408605116301,0.0925279697543145
"TG.49.2.FA16.1","Tauro 3a12b",-0.565271563695624,0.000676477748514951
"TG.49.2.FA17.0","Tauro 3a12b",-0.0433344331555106,0.98450848480993
"TG.49.2.FA18.1","Tauro 3a12b",-0.552433791976481,0.000934803054801146
"TG.49.2.FA18.2","Tauro 3a12b",-0.0348018156571241,0.976630433478818
"TG.49.3.FA15.0","Tauro 3a12b",-0.396532414516694,0.06186798404805
"TG.49.3.FA16.0","Tauro 3a12b",-0.17635659522395,0.607160124447509
"TG.49.3.FA16.1","Tauro 3a12b",-0.464723220917296,0.00698766684821785
"TG.49.3.FA18.2","Tauro 3a12b",-0.434034627148109,0.0273477369493725
"TG.49.3.FA18.3","Tauro 3a12b",-0.670981987299661,0.791648890998692
"TG.50.0.FA14.0","Tauro 3a12b",-0.229712609421618,0.443094211015411
"TG.50.0.FA16.0","Tauro 3a12b",-0.586006314887423,0.000527008758050496
"TG.50.0.FA18.0","Tauro 3a12b",-0.507166689329801,0.002118645575211
"TG.50.1.FA14.0","Tauro 3a12b",-0.528431670142723,0.00173225293713051
"TG.50.1.FA16.0","Tauro 3a12b",-0.575637941224798,0.000548095795852908
"TG.50.1.FA16.1","Tauro 3a12b",-0.574407758827919,0.000564663393484795
"TG.50.1.FA18.0","Tauro 3a12b",-0.579854609297426,0.000527008758050496
"TG.50.1.FA18.1","Tauro 3a12b",-0.590477155519054,0.000527008758050496
"TG.50.1.FA20.1","Tauro 3a12b",-0.22359490968751,0.387282364112729
"TG.50.2.FA14.0","Tauro 3a12b",-0.581902138129404,0.000527008758050496
"TG.50.2.FA14.1","Tauro 3a12b",-0.360105931125301,0.109778962816912
"TG.50.2.FA16.0","Tauro 3a12b",-0.474993336532621,0.00460316306339697
"TG.50.2.FA16.1","Tauro 3a12b",-0.566159414583841,0.000648713430099679
"TG.50.2.FA18.0","Tauro 3a12b",-0.487769034107329,0.00456108891940954
"TG.50.2.FA18.1","Tauro 3a12b",-0.57648440128025,0.000548095795852908
"TG.50.2.FA18.2","Tauro 3a12b",-0.0509246506793635,0.920876877647252
"TG.50.2.FA20.2","Tauro 3a12b",NA,NA
"TG.50.3.FA14.0","Tauro 3a12b",-0.34429359160183,0.0610812270984679
"TG.50.3.FA14.1","Tauro 3a12b",-0.597089242873267,0.000518957666540507
"TG.50.3.FA16.0","Tauro 3a12b",-0.103470491575887,0.72438349675014
"TG.50.3.FA16.1","Tauro 3a12b",-0.416269810427629,0.0163829321050817
"TG.50.3.FA18.0","Tauro 3a12b",-0.472277494987143,0.0962961618754389
"TG.50.3.FA18.1","Tauro 3a12b",-0.524391633856364,0.00142220918974534
"TG.50.3.FA18.2","Tauro 3a12b",-0.212312146629896,0.321966706211704
"TG.50.3.FA18.3","Tauro 3a12b",-0.0285763540894658,1
"TG.50.3.FA20.3","Tauro 3a12b",0.251304442421839,0.603601582382304
"TG.50.4.FA14.0","Tauro 3a12b",0.181462057871847,0.454416956253748
"TG.50.4.FA14.1","Tauro 3a12b",-0.305916753941319,0.138140568835327
"TG.50.4.FA16.0","Tauro 3a12b",0.15363914086826,0.547183573302699
"TG.50.4.FA16.1","Tauro 3a12b",-0.172232195646351,0.456433509226898
"TG.50.4.FA18.1","Tauro 3a12b",-0.426354659935084,0.0134213088712735
"TG.50.4.FA18.2","Tauro 3a12b",0.0836999877877632,0.800861000224514
"TG.50.4.FA18.3","Tauro 3a12b",-0.137369647110684,0.621183642417938
"TG.50.4.FA20.3","Tauro 3a12b",0.301128535646255,0.775760740818429
"TG.50.4.FA20.4","Tauro 3a12b",0.465429423390771,0.248464751454165
"TG.50.5.FA14.0","Tauro 3a12b",0.119433019767679,0.87743611336873
"TG.50.5.FA16.0","Tauro 3a12b",0.337187209125157,0.330333980609633
"TG.50.5.FA16.1","Tauro 3a12b",-0.101330494825627,0.750262964855533
"TG.50.5.FA18.1","Tauro 3a12b",0.287758526519713,0.222268009547234
"TG.50.5.FA18.2","Tauro 3a12b",0.226614180726694,0.413355534044614
"TG.50.5.FA18.3","Tauro 3a12b",-0.0617787323775835,0.921325008020927
"TG.50.5.FA20.4","Tauro 3a12b",0.176609254696439,0.937589069364658
"TG.50.5.FA20.5","Tauro 3a12b",-1,NA
"TG.51.0.FA16.0","Tauro 3a12b",-0.317214260651102,0.0915324482061387
"TG.51.0.FA17.0","Tauro 3a12b",-0.454192200410144,0.00962865335362278
"TG.51.0.FA18.0","Tauro 3a12b",-0.40332336762272,0.0214020439676453
"TG.51.1.FA15.0","Tauro 3a12b",-0.52127330072199,0.00167966294064393
"TG.51.1.FA16.0","Tauro 3a12b",-0.50906701469417,0.00202579190365956
"TG.51.1.FA17.0","Tauro 3a12b",-0.608325830649839,0.00034799254779721
"TG.51.1.FA18.0","Tauro 3a12b",-0.499742431520576,0.00249900453479712
"TG.51.1.FA18.1","Tauro 3a12b",-0.541369739820195,0.000991906145889318
"TG.51.2.FA15.0","Tauro 3a12b",-0.571706054914386,0.000601491295042784
"TG.51.2.FA16.0","Tauro 3a12b",-0.461241385509293,0.00631039629268135
"TG.51.2.FA16.1","Tauro 3a12b",-0.547984014760712,0.000853761577096085
"TG.51.2.FA17.0","Tauro 3a12b",-0.447028010511608,0.0087154572875484
"TG.51.2.FA18.1","Tauro 3a12b",-0.609880477734008,0.000332004525903701
"TG.51.2.FA18.2","Tauro 3a12b",0.0275452436836012,0.999812812346291
"TG.51.3.FA15.0","Tauro 3a12b",-0.17399347939591,0.450235926582276
"TG.51.3.FA16.1","Tauro 3a12b",-0.494307793382055,0.00285546325516592
"TG.51.3.FA17.0","Tauro 3a12b",-0.483042232144073,0.0112177834685952
"TG.51.3.FA18.2","Tauro 3a12b",-0.146680345170804,0.551821549630586
"TG.51.3.FA18.3","Tauro 3a12b",0.0720886111314423,0.973023082268078
"TG.51.4.FA15.0","Tauro 3a12b",0.223946224145035,0.332365330436223
"TG.51.4.FA16.1","Tauro 3a12b",-0.3342280598302,0.07811325724009
"TG.51.4.FA18.2","Tauro 3a12b",0.225356447998118,0.328376711291175
"TG.51.4.FA18.3","Tauro 3a12b",-0.127787410747995,0.761324092950006
"TG.51.5.FA18.2","Tauro 3a12b",-0.0107723706228864,1
"TG.51.5.FA18.3","Tauro 3a12b",-0.359071528990463,0.754950745199307
"TG.52.0.FA16.0","Tauro 3a12b",-0.507498044876075,0.00211601851662553
"TG.52.0.FA18.0","Tauro 3a12b",-0.534850927709867,0.00111657451208248
"TG.52.0.FA20.0","Tauro 3a12b",-0.041684084753942,0.961512745674461
"TG.52.1.FA16.0","Tauro 3a12b",-0.567972730227061,0.000648713430099679
"TG.52.1.FA16.1","Tauro 3a12b",-0.552827280658741,0.000847358351907276
"TG.52.1.FA18.0","Tauro 3a12b",-0.587385912369725,0.000527008758050496
"TG.52.1.FA18.1","Tauro 3a12b",-0.579489018200253,0.000527008758050496
"TG.52.1.FA20.0","Tauro 3a12b",-0.181910471289859,0.428067167228518
"TG.52.1.FA20.1","Tauro 3a12b",-0.293028284877787,0.126076267875446
"TG.52.2.FA14.0","Tauro 3a12b",-0.396251883639435,0.0416553384360178
"TG.52.2.FA16.0","Tauro 3a12b",-0.546485240432217,0.000878223196756304
"TG.52.2.FA16.1","Tauro 3a12b",-0.561334944240278,0.000676477748514951
"TG.52.2.FA18.0","Tauro 3a12b",-0.258066364948911,0.196881949490337
"TG.52.2.FA18.1","Tauro 3a12b",-0.56452437583978,0.00065830900826264
"TG.52.2.FA18.2","Tauro 3a12b",0.0598916129569292,0.888136355387097
"TG.52.2.FA20.0","Tauro 3a12b",-0.0872028668532539,0.807944676320372
"TG.52.2.FA20.1","Tauro 3a12b",-0.489404130129704,0.00321523012693189
"TG.52.2.FA20.2","Tauro 3a12b",-0.247080362746085,0.395307802413549
"TG.52.3.FA14.0","Tauro 3a12b",-0.333449366963491,0.155784219983469
"TG.52.3.FA16.0","Tauro 3a12b",0.146040178396085,0.55379151427023
"TG.52.3.FA16.1","Tauro 3a12b",-0.515446994067936,0.00173225293713051
"TG.52.3.FA18.0","Tauro 3a12b",-0.115826491915454,0.67539178200442
"TG.52.3.FA18.1","Tauro 3a12b",-0.230614696945448,0.26914318901841
"TG.52.3.FA18.2","Tauro 3a12b",0.130854860397066,0.614676159490474
"TG.52.3.FA18.3","Tauro 3a12b",0.114899722044329,0.704685338816399
"TG.52.3.FA20.0","Tauro 3a12b",0.204247308848127,0.452927472579177
"TG.52.3.FA20.1","Tauro 3a12b",-0.357984767780844,0.0571941374951716
"TG.52.3.FA20.2","Tauro 3a12b",-0.477766229639108,0.00524826682478344
"TG.52.3.FA20.3","Tauro 3a12b",-0.48612752118221,0.00634283861664186
"TG.52.3.FA22.1","Tauro 3a12b",-0.723099395695781,0.0909915291632961
"TG.52.4.FA14.0","Tauro 3a12b",-0.323568701169107,0.228016561845747
"TG.52.4.FA16.0","Tauro 3a12b",0.165840368771706,0.479900359233193
"TG.52.4.FA16.1","Tauro 3a12b",-0.00306002497888964,1
"TG.52.4.FA18.0","Tauro 3a12b",-0.148992058538563,0.729739602380841
"TG.52.4.FA18.1","Tauro 3a12b",0.0432732672558081,0.94899368106464
"TG.52.4.FA18.2","Tauro 3a12b",0.149179934484921,0.541523394032785
"TG.52.4.FA18.3","Tauro 3a12b",0.218859377237827,0.302832068007163
"TG.52.4.FA20.0","Tauro 3a12b",0.659218941567,0.00142929801392504
"TG.52.4.FA20.2","Tauro 3a12b",-0.295900291526316,0.257546937907544
"TG.52.4.FA20.3","Tauro 3a12b",-0.39669090429322,0.0334985242579551
"TG.52.4.FA20.4","Tauro 3a12b",-0.260155479603325,0.235167874640929
"TG.52.4.FA22.1","Tauro 3a12b",-0.326683049775234,0.425055634523353
"TG.52.4.FA22.4","Tauro 3a12b",NA,NA
"TG.52.5.FA14.0","Tauro 3a12b",-0.128316699250681,0.686180805975845
"TG.52.5.FA16.0","Tauro 3a12b",0.10601500806554,0.736178567605816
"TG.52.5.FA16.1","Tauro 3a12b",0.148722114608373,0.543340112528641
"TG.52.5.FA18.1","Tauro 3a12b",0.164584051707514,0.484676587108959
"TG.52.5.FA18.2","Tauro 3a12b",0.103709782646032,0.727345245576119
"TG.52.5.FA18.3","Tauro 3a12b",0.144863182125062,0.577005667090797
"TG.52.5.FA20.3","Tauro 3a12b",-0.198946616049469,0.486043341673984
"TG.52.5.FA20.4","Tauro 3a12b",-0.168495438020922,0.511597577435815
"TG.52.5.FA20.5","Tauro 3a12b",0.487237848734283,0.0605780197226697
"TG.52.5.FA22.5","Tauro 3a12b",0.295039159537474,0.530599638943239
"TG.52.6.FA14.0","Tauro 3a12b",-0.252011512491187,0.263487344636216
"TG.52.6.FA16.0","Tauro 3a12b",0.284781452333683,0.220734377823933
"TG.52.6.FA16.1","Tauro 3a12b",0.163753271353423,0.497847032869619
"TG.52.6.FA18.1","Tauro 3a12b",0.150373089449175,0.685637681005546
"TG.52.6.FA18.2","Tauro 3a12b",0.248801442674716,0.342670415017278
"TG.52.6.FA18.3","Tauro 3a12b",0.276153757690736,0.283949591505203
"TG.52.6.FA20.4","Tauro 3a12b",-0.350044609611971,0.198510891097231
"TG.52.6.FA20.5","Tauro 3a12b",0.236113993992231,0.415041325256462
"TG.52.6.FA22.6","Tauro 3a12b",-0.253742520861671,0.320703859058196
"TG.52.7.FA16.0","Tauro 3a12b",-0.35607519618585,0.0504746068479356
"TG.52.7.FA18.1","Tauro 3a12b",-0.458010576035775,0.0197058743487833
"TG.52.7.FA20.5","Tauro 3a12b",0.210079109708391,0.649870585971336
"TG.52.7.FA22.6","Tauro 3a12b",-0.137128854021041,0.800580767904439
"TG.52.8.FA16.1","Tauro 3a12b",-0.500051575838484,0.00337970597861065
"TG.52.8.FA18.2","Tauro 3a12b",0.077087369860076,0.958123429586734
"TG.53.0.FA16.0","Tauro 3a12b",0.172520244887126,0.455061234368131
"TG.53.1.FA16.0","Tauro 3a12b",-0.323512407240319,0.0833265474160816
"TG.53.1.FA17.0","Tauro 3a12b",-0.52345353908178,0.00143179735860004
"TG.53.1.FA18.0","Tauro 3a12b",-0.38972041727292,0.0274556228507554
"TG.53.1.FA18.1","Tauro 3a12b",-0.473826528085126,0.00473279997915002
"TG.53.2.FA16.0","Tauro 3a12b",-0.225896085894397,0.28243888640283
"TG.53.2.FA17.0","Tauro 3a12b",-0.626544075439818,0.000227897871021999
"TG.53.2.FA18.1","Tauro 3a12b",-0.53928293759771,0.0010396802167715
"TG.53.2.FA18.2","Tauro 3a12b",0.192310170869196,0.387027975006894
"TG.53.3.FA16.0","Tauro 3a12b",0.167946739286358,0.471709713264535
"TG.53.3.FA17.0","Tauro 3a12b",-0.228540359219658,0.275121189188015
"TG.53.3.FA18.2","Tauro 3a12b",0.0514676619568316,0.918852436377251
"TG.53.4.FA16.0","Tauro 3a12b",0.244308099561858,0.256850393599886
"TG.53.4.FA17.0","Tauro 3a12b",0.313915141386945,0.154701767407248
"TG.53.4.FA18.2","Tauro 3a12b",0.327572966755698,0.07878018870263
"TG.53.4.FA18.3","Tauro 3a12b",0.0641698934659295,0.906251416988401
"TG.53.4.FA20.4","Tauro 3a12b",-0.593645464076177,0.463749329890755
"TG.53.5.FA20.4","Tauro 3a12b",-0.267415863434389,0.589352980701541
"TG.53.6.FA20.4","Tauro 3a12b",-0.322857252702982,0.792179250644728
"TG.54.0.FA16.0","Tauro 3a12b",-0.0730238971826798,0.846012477849611
"TG.54.0.FA18.0","Tauro 3a12b",-0.406210604697288,0.0201449678169547
"TG.54.1.FA16.0","Tauro 3a12b",-0.429741117832192,0.0124901497337551
"TG.54.1.FA18.0","Tauro 3a12b",-0.518408577889131,0.00162073372334572
"TG.54.1.FA18.1","Tauro 3a12b",-0.566895146329043,0.000648713430099679
"TG.54.1.FA20.0","Tauro 3a12b",0.0716688744605442,0.845999480110487
"TG.54.1.FA20.1","Tauro 3a12b",-0.360435480524696,0.0467699558477465
"TG.54.2.FA16.0","Tauro 3a12b",-0.44230485810024,0.0096457515699611
"TG.54.2.FA18.0","Tauro 3a12b",-0.54548331325171,0.00090237674196977
"TG.54.2.FA18.1","Tauro 3a12b",-0.56337951311309,0.000665071586416953
"TG.54.2.FA18.2","Tauro 3a12b",0.00612447640732213,1
"TG.54.2.FA20.0","Tauro 3a12b",0.164361601245021,0.485298956372334
"TG.54.2.FA20.1","Tauro 3a12b",-0.467756625232708,0.00543202122574371
"TG.54.2.FA20.2","Tauro 3a12b",-0.465731801627321,0.0108324744646401
"TG.54.3.FA16.0","Tauro 3a12b",-0.0242041267193134,1
"TG.54.3.FA16.1","Tauro 3a12b",-0.510997268334479,0.00192174864760912
"TG.54.3.FA18.0","Tauro 3a12b",-0.0782268624380472,0.821018901675121
"TG.54.3.FA18.1","Tauro 3a12b",-0.532894057474361,0.00117677636414447
"TG.54.3.FA18.2","Tauro 3a12b",0.00996229910011154,1
